ID,Site,Location,Treatment,DateTime,Date,Time,Time_Int,Temp
OTM10,Staging,Prairie,Shaded,6/6/2020 12:00,6/6/2020,12:00,12,16
OTM10,Staging,Prairie,Shaded,6/6/2020 13:00,6/6/2020,13:00,13,16
OTM10,Staging,Prairie,Shaded,6/6/2020 14:00,6/6/2020,14:00,14,17
OTM10,Staging,Prairie,Shaded,6/6/2020 15:00,6/6/2020,15:00,15,16
OTM10,Staging,Prairie,Shaded,6/6/2020 16:00,6/6/2020,16:00,16,17
OTM10,Staging,Prairie,Shaded,6/6/2020 17:00,6/6/2020,17:00,17,16.5
OTM10,Staging,Prairie,Shaded,6/6/2020 18:00,6/6/2020,18:00,18,17.5
OTM10,Staging,Prairie,Shaded,6/6/2020 19:00,6/6/2020,19:00,19,16.5
OTM10,Staging,Prairie,Shaded,6/6/2020 20:00,6/6/2020,20:00,20,16
OTM10,Staging,Prairie,Shaded,6/6/2020 21:00,6/6/2020,21:00,21,15
OTM10,Staging,Prairie,Shaded,6/6/2020 22:00,6/6/2020,22:00,22,14
OTM10,Staging,Prairie,Shaded,6/6/2020 23:00,6/6/2020,23:00,23,12.5
OTM10,Staging,Prairie,Shaded,6/7/2020 0:00,6/7/2020,0:00,0,11.5
OTM10,Staging,Prairie,Shaded,6/7/2020 1:00,6/7/2020,1:00,1,11
OTM10,Staging,Prairie,Shaded,6/7/2020 2:00,6/7/2020,2:00,2,10
OTM10,Staging,Prairie,Shaded,6/7/2020 3:00,6/7/2020,3:00,3,9.5
OTM10,Staging,Prairie,Shaded,6/7/2020 4:00,6/7/2020,4:00,4,9.5
OTM10,Staging,Prairie,Shaded,6/7/2020 5:00,6/7/2020,5:00,5,9
OTM10,Staging,Prairie,Shaded,6/7/2020 6:00,6/7/2020,6:00,6,9
OTM10,Staging,Prairie,Shaded,6/7/2020 7:00,6/7/2020,7:00,7,9.5
OTM10,Staging,Prairie,Shaded,6/7/2020 8:00,6/7/2020,8:00,8,9.5
OTM10,Staging,Prairie,Shaded,6/7/2020 9:00,6/7/2020,9:00,9,10
OTM10,Staging,Prairie,Shaded,6/7/2020 10:00,6/7/2020,10:00,10,11.5
OTM10,Staging,Prairie,Shaded,6/7/2020 11:00,6/7/2020,11:00,11,12.5
OTM10,Staging,Prairie,Shaded,6/7/2020 12:00,6/7/2020,12:00,12,14.5
OTM10,Staging,Prairie,Shaded,6/7/2020 13:00,6/7/2020,13:00,13,15.5
OTM10,Staging,Prairie,Shaded,6/7/2020 14:00,6/7/2020,14:00,14,17.5
OTM10,Staging,Prairie,Shaded,6/7/2020 15:00,6/7/2020,15:00,15,19.5
OTM10,Staging,Prairie,Shaded,6/7/2020 16:00,6/7/2020,16:00,16,20
OTM10,Staging,Prairie,Shaded,6/7/2020 17:00,6/7/2020,17:00,17,20
OTM10,Staging,Prairie,Shaded,6/7/2020 18:00,6/7/2020,18:00,18,20
OTM10,Staging,Prairie,Shaded,6/7/2020 19:00,6/7/2020,19:00,19,19
OTM10,Staging,Prairie,Shaded,6/7/2020 20:00,6/7/2020,20:00,20,18
OTM10,Staging,Prairie,Shaded,6/7/2020 21:00,6/7/2020,21:00,21,16
OTM10,Staging,Prairie,Shaded,6/7/2020 22:00,6/7/2020,22:00,22,15.5
OTM10,Staging,Prairie,Shaded,6/7/2020 23:00,6/7/2020,23:00,23,15
OTM10,Staging,Prairie,Shaded,6/8/2020 0:00,6/8/2020,0:00,0,14.5
OTM10,Staging,Prairie,Shaded,6/8/2020 1:00,6/8/2020,1:00,1,13.5
OTM10,Staging,Prairie,Shaded,6/8/2020 2:00,6/8/2020,2:00,2,12.5
OTM10,Staging,Prairie,Shaded,6/8/2020 3:00,6/8/2020,3:00,3,12
OTM10,Staging,Prairie,Shaded,6/8/2020 4:00,6/8/2020,4:00,4,11.5
OTM10,Staging,Prairie,Shaded,6/8/2020 5:00,6/8/2020,5:00,5,11
OTM10,Staging,Prairie,Shaded,6/8/2020 6:00,6/8/2020,6:00,6,10.5
OTM10,Staging,Prairie,Shaded,6/8/2020 7:00,6/8/2020,7:00,7,10.5
OTM10,Staging,Prairie,Shaded,6/8/2020 8:00,6/8/2020,8:00,8,10.5
OTM10,Staging,Prairie,Shaded,6/8/2020 9:00,6/8/2020,9:00,9,11
OTM10,Staging,Prairie,Shaded,6/8/2020 10:00,6/8/2020,10:00,10,12
OTM10,Staging,Prairie,Shaded,6/8/2020 11:00,6/8/2020,11:00,11,13
OTM10,Staging,Prairie,Shaded,6/8/2020 12:00,6/8/2020,12:00,12,14.5
OTM10,Staging,Prairie,Shaded,6/8/2020 13:00,6/8/2020,13:00,13,16
OTM10,Staging,Prairie,Shaded,6/8/2020 14:00,6/8/2020,14:00,14,17.5
OTM10,Staging,Prairie,Shaded,6/8/2020 15:00,6/8/2020,15:00,15,18.5
OTM10,Staging,Prairie,Shaded,6/8/2020 16:00,6/8/2020,16:00,16,18.5
OTM10,Staging,Prairie,Shaded,6/8/2020 17:00,6/8/2020,17:00,17,16
OTM10,Staging,Prairie,Shaded,6/8/2020 18:00,6/8/2020,18:00,18,15
OTM10,Staging,Prairie,Shaded,6/8/2020 19:00,6/8/2020,19:00,19,13
OTM10,Staging,Prairie,Shaded,6/8/2020 20:00,6/8/2020,20:00,20,12
OTM10,Staging,Prairie,Shaded,6/8/2020 21:00,6/8/2020,21:00,21,11.5
OTM10,Staging,Prairie,Shaded,6/8/2020 22:00,6/8/2020,22:00,22,10
OTM10,Staging,Prairie,Shaded,6/8/2020 23:00,6/8/2020,23:00,23,9.5
OTM10,Staging,Prairie,Shaded,6/9/2020 0:00,6/9/2020,0:00,0,9
OTM10,Staging,Prairie,Shaded,6/9/2020 1:00,6/9/2020,1:00,1,8.5
OTM10,Staging,Prairie,Shaded,6/9/2020 2:00,6/9/2020,2:00,2,8
OTM10,Staging,Prairie,Shaded,6/9/2020 3:00,6/9/2020,3:00,3,7.5
OTM10,Staging,Prairie,Shaded,6/9/2020 4:00,6/9/2020,4:00,4,6.5
OTM10,Staging,Prairie,Shaded,6/9/2020 5:00,6/9/2020,5:00,5,6
OTM10,Staging,Prairie,Shaded,6/9/2020 6:00,6/9/2020,6:00,6,5.5
OTM10,Staging,Prairie,Shaded,6/9/2020 7:00,6/9/2020,7:00,7,5.5
OTM10,Staging,Prairie,Shaded,6/9/2020 8:00,6/9/2020,8:00,8,5.5
OTM10,Staging,Prairie,Shaded,6/9/2020 9:00,6/9/2020,9:00,9,5.5
OTM10,Staging,Prairie,Shaded,6/9/2020 10:00,6/9/2020,10:00,10,6.5
OTM10,Staging,Prairie,Shaded,6/9/2020 11:00,6/9/2020,11:00,11,7
OTM10,Staging,Prairie,Shaded,6/9/2020 12:00,6/9/2020,12:00,12,8
OTM10,Staging,Prairie,Shaded,6/9/2020 13:00,6/9/2020,13:00,13,9
OTM10,Staging,Prairie,Shaded,6/9/2020 14:00,6/9/2020,14:00,14,10.5
OTM10,Staging,Prairie,Shaded,6/9/2020 15:00,6/9/2020,15:00,15,12
OTM10,Staging,Prairie,Shaded,6/9/2020 16:00,6/9/2020,16:00,16,13
OTM10,Staging,Prairie,Shaded,6/9/2020 17:00,6/9/2020,17:00,17,14.5
OTM10,Staging,Prairie,Shaded,6/9/2020 18:00,6/9/2020,18:00,18,15
OTM10,Staging,Prairie,Shaded,6/9/2020 19:00,6/9/2020,19:00,19,14
OTM10,Staging,Prairie,Shaded,6/9/2020 20:00,6/9/2020,20:00,20,13
OTM10,Staging,Prairie,Shaded,6/9/2020 21:00,6/9/2020,21:00,21,12.5
OTM10,Staging,Prairie,Shaded,6/9/2020 22:00,6/9/2020,22:00,22,12
OTM10,Staging,Prairie,Shaded,6/9/2020 23:00,6/9/2020,23:00,23,11
OTM10,Staging,Prairie,Shaded,6/10/2020 0:00,6/10/2020,0:00,0,10.5
OTM10,Staging,Prairie,Shaded,6/10/2020 1:00,6/10/2020,1:00,1,9.5
OTM10,Staging,Prairie,Shaded,6/10/2020 2:00,6/10/2020,2:00,2,9.5
OTM10,Staging,Prairie,Shaded,6/10/2020 3:00,6/10/2020,3:00,3,8.5
OTM10,Staging,Prairie,Shaded,6/10/2020 4:00,6/10/2020,4:00,4,7.5
OTM10,Staging,Prairie,Shaded,6/10/2020 5:00,6/10/2020,5:00,5,7.5
OTM10,Staging,Prairie,Shaded,6/10/2020 6:00,6/10/2020,6:00,6,7.5
OTM10,Staging,Prairie,Shaded,6/10/2020 7:00,6/10/2020,7:00,7,7.5
OTM10,Staging,Prairie,Shaded,6/10/2020 8:00,6/10/2020,8:00,8,7.5
OTM10,Staging,Prairie,Shaded,6/10/2020 9:00,6/10/2020,9:00,9,8
OTM10,Staging,Prairie,Shaded,6/10/2020 10:00,6/10/2020,10:00,10,8.5
OTM10,Staging,Prairie,Shaded,6/10/2020 11:00,6/10/2020,11:00,11,10
OTM10,Staging,Prairie,Shaded,6/10/2020 12:00,6/10/2020,12:00,12,11.5
OTM10,Staging,Prairie,Shaded,6/10/2020 13:00,6/10/2020,13:00,13,13
OTM10,Staging,Prairie,Shaded,6/10/2020 14:00,6/10/2020,14:00,14,15
OTM10,Staging,Prairie,Shaded,6/10/2020 15:00,6/10/2020,15:00,15,16
OTM10,Staging,Prairie,Shaded,6/10/2020 16:00,6/10/2020,16:00,16,18.5
OTM10,Staging,Prairie,Shaded,6/10/2020 17:00,6/10/2020,17:00,17,20
OTM10,Staging,Prairie,Shaded,6/10/2020 18:00,6/10/2020,18:00,18,21
OTM10,Staging,Prairie,Shaded,6/10/2020 19:00,6/10/2020,19:00,19,20
OTM10,Staging,Prairie,Shaded,6/10/2020 20:00,6/10/2020,20:00,20,18.5
OTM10,Staging,Prairie,Shaded,6/10/2020 21:00,6/10/2020,21:00,21,17
OTM10,Staging,Prairie,Shaded,6/10/2020 22:00,6/10/2020,22:00,22,16
OTM10,Staging,Prairie,Shaded,6/10/2020 23:00,6/10/2020,23:00,23,15
OTM10,Staging,Prairie,Shaded,6/11/2020 0:00,6/11/2020,0:00,0,13.5
OTM10,Staging,Prairie,Shaded,6/11/2020 1:00,6/11/2020,1:00,1,12.5
OTM10,Staging,Prairie,Shaded,6/11/2020 2:00,6/11/2020,2:00,2,11
OTM10,Staging,Prairie,Shaded,6/11/2020 3:00,6/11/2020,3:00,3,10.5
OTM10,Staging,Prairie,Shaded,6/11/2020 4:00,6/11/2020,4:00,4,9.5
OTM10,Staging,Prairie,Shaded,6/11/2020 5:00,6/11/2020,5:00,5,9
OTM10,Staging,Prairie,Shaded,6/11/2020 6:00,6/11/2020,6:00,6,8
OTM10,Staging,Prairie,Shaded,6/11/2020 7:00,6/11/2020,7:00,7,7.5
OTM10,Staging,Prairie,Shaded,6/11/2020 8:00,6/11/2020,8:00,8,8
OTM10,Staging,Prairie,Shaded,6/11/2020 9:00,6/11/2020,9:00,9,8.5
OTM10,Staging,Prairie,Shaded,6/11/2020 10:00,6/11/2020,10:00,10,10
OTM10,Staging,Prairie,Shaded,6/11/2020 11:00,6/11/2020,11:00,11,12.5
OTM10,Staging,Prairie,Shaded,6/11/2020 12:00,6/11/2020,12:00,12,14.5
OTM10,Staging,Prairie,Shaded,6/11/2020 13:00,6/11/2020,13:00,13,16
OTM10,Staging,Prairie,Shaded,6/11/2020 14:00,6/11/2020,14:00,14,18
OTM10,Staging,Prairie,Shaded,6/11/2020 15:00,6/11/2020,15:00,15,20
OTM10,Staging,Prairie,Shaded,6/11/2020 16:00,6/11/2020,16:00,16,22
OTM10,Staging,Prairie,Shaded,6/11/2020 17:00,6/11/2020,17:00,17,24
OTM10,Staging,Prairie,Shaded,6/11/2020 18:00,6/11/2020,18:00,18,25
OTM10,Staging,Prairie,Shaded,6/11/2020 19:00,6/11/2020,19:00,19,24
OTM10,Staging,Prairie,Shaded,6/11/2020 20:00,6/11/2020,20:00,20,23
OTM10,Staging,Prairie,Shaded,6/11/2020 21:00,6/11/2020,21:00,21,20.5
OTM10,Staging,Prairie,Shaded,6/11/2020 22:00,6/11/2020,22:00,22,18.5
OTM10,Staging,Prairie,Shaded,6/11/2020 23:00,6/11/2020,23:00,23,17
OTM10,Staging,Prairie,Shaded,6/12/2020 0:00,6/12/2020,0:00,0,15.5
OTM10,Staging,Prairie,Shaded,6/12/2020 1:00,6/12/2020,1:00,1,14.5
OTM10,Staging,Prairie,Shaded,6/12/2020 2:00,6/12/2020,2:00,2,13
OTM10,Staging,Prairie,Shaded,6/12/2020 3:00,6/12/2020,3:00,3,12
OTM10,Staging,Prairie,Shaded,6/12/2020 4:00,6/12/2020,4:00,4,11
OTM10,Staging,Prairie,Shaded,6/12/2020 5:00,6/12/2020,5:00,5,10.5
OTM10,Staging,Prairie,Shaded,6/12/2020 6:00,6/12/2020,6:00,6,9.5
OTM10,Staging,Prairie,Shaded,6/12/2020 7:00,6/12/2020,7:00,7,9
OTM10,Staging,Prairie,Shaded,6/12/2020 8:00,6/12/2020,8:00,8,9.5
OTM10,Staging,Prairie,Shaded,6/12/2020 9:00,6/12/2020,9:00,9,10.5
OTM10,Staging,Prairie,Shaded,6/12/2020 10:00,6/12/2020,10:00,10,11.5
OTM10,Staging,Prairie,Shaded,6/12/2020 11:00,6/12/2020,11:00,11,13.5
OTM10,Staging,Prairie,Shaded,6/12/2020 12:00,6/12/2020,12:00,12,15.5
OTM10,Staging,Prairie,Shaded,6/12/2020 13:00,6/12/2020,13:00,13,18
OTM10,Staging,Prairie,Shaded,6/12/2020 14:00,6/12/2020,14:00,14,20
OTM10,Staging,Prairie,Shaded,6/12/2020 15:00,6/12/2020,15:00,15,22.5
OTM10,Staging,Prairie,Shaded,6/12/2020 16:00,6/12/2020,16:00,16,25
OTM10,Staging,Prairie,Shaded,6/12/2020 17:00,6/12/2020,17:00,17,27
OTM10,Staging,Prairie,Shaded,6/12/2020 18:00,6/12/2020,18:00,18,29
OTM10,Staging,Prairie,Shaded,6/12/2020 19:00,6/12/2020,19:00,19,27.5
OTM10,Staging,Prairie,Shaded,6/12/2020 20:00,6/12/2020,20:00,20,26
OTM10,Staging,Prairie,Shaded,6/12/2020 21:00,6/12/2020,21:00,21,24.5
OTM10,Staging,Prairie,Shaded,6/12/2020 22:00,6/12/2020,22:00,22,23
OTM10,Staging,Prairie,Shaded,6/12/2020 23:00,6/12/2020,23:00,23,21.5
OTM10,Staging,Prairie,Shaded,6/13/2020 0:00,6/13/2020,0:00,0,21
OTM10,Staging,Prairie,Shaded,6/13/2020 1:00,6/13/2020,1:00,1,20
OTM10,Staging,Prairie,Shaded,6/13/2020 2:00,6/13/2020,2:00,2,19
OTM10,Staging,Prairie,Shaded,6/13/2020 3:00,6/13/2020,3:00,3,18
OTM10,Staging,Prairie,Shaded,6/13/2020 4:00,6/13/2020,4:00,4,17.5
OTM10,Staging,Prairie,Shaded,6/13/2020 5:00,6/13/2020,5:00,5,16.5
OTM10,Staging,Prairie,Shaded,6/13/2020 6:00,6/13/2020,6:00,6,16
OTM10,Staging,Prairie,Shaded,6/13/2020 7:00,6/13/2020,7:00,7,15.5
OTM10,Staging,Prairie,Shaded,6/13/2020 8:00,6/13/2020,8:00,8,15
OTM10,Staging,Prairie,Shaded,6/13/2020 9:00,6/13/2020,9:00,9,15.5
OTM10,Staging,Prairie,Shaded,6/13/2020 10:00,6/13/2020,10:00,10,17
OTM10,Staging,Prairie,Shaded,6/13/2020 11:00,6/13/2020,11:00,11,18.5
OTM10,Staging,Prairie,Shaded,6/13/2020 12:00,6/13/2020,12:00,12,20
OTM10,Staging,Prairie,Shaded,6/13/2020 13:00,6/13/2020,13:00,13,18.5
OTM10,Staging,Prairie,Shaded,6/13/2020 14:00,6/13/2020,14:00,14,20.5
OTM10,Staging,Prairie,Shaded,6/13/2020 15:00,6/13/2020,15:00,15,21
OTM10,Staging,Prairie,Shaded,6/13/2020 16:00,6/13/2020,16:00,16,23
OTM10,Staging,Prairie,Shaded,6/13/2020 17:00,6/13/2020,17:00,17,21.5
OTM10,Staging,Prairie,Shaded,6/13/2020 18:00,6/13/2020,18:00,18,22
OTM10,Staging,Prairie,Shaded,6/13/2020 19:00,6/13/2020,19:00,19,20.5
OTM10,Staging,Prairie,Shaded,6/13/2020 20:00,6/13/2020,20:00,20,19.5
OTM10,Staging,Prairie,Shaded,6/13/2020 21:00,6/13/2020,21:00,21,19
OTM10,Staging,Prairie,Shaded,6/13/2020 22:00,6/13/2020,22:00,22,18
OTM10,Staging,Prairie,Shaded,6/13/2020 23:00,6/13/2020,23:00,23,17
OTM10,Staging,Prairie,Shaded,6/14/2020 0:00,6/14/2020,0:00,0,16.5
OTM10,Staging,Prairie,Shaded,6/14/2020 1:00,6/14/2020,1:00,1,15.5
OTM10,Staging,Prairie,Shaded,6/14/2020 2:00,6/14/2020,2:00,2,15
OTM10,Staging,Prairie,Shaded,6/14/2020 3:00,6/14/2020,3:00,3,14
OTM10,Staging,Prairie,Shaded,6/14/2020 4:00,6/14/2020,4:00,4,13.5
OTM10,Staging,Prairie,Shaded,6/14/2020 5:00,6/14/2020,5:00,5,13
OTM10,Staging,Prairie,Shaded,6/14/2020 6:00,6/14/2020,6:00,6,12.5
OTM10,Staging,Prairie,Shaded,6/14/2020 7:00,6/14/2020,7:00,7,12
OTM10,Staging,Prairie,Shaded,6/14/2020 8:00,6/14/2020,8:00,8,12
OTM10,Staging,Prairie,Shaded,6/14/2020 9:00,6/14/2020,9:00,9,13
OTM10,Staging,Prairie,Shaded,6/14/2020 10:00,6/14/2020,10:00,10,14
OTM10,Staging,Prairie,Shaded,6/14/2020 11:00,6/14/2020,11:00,11,15.5
OTM10,Staging,Prairie,Shaded,6/14/2020 12:00,6/14/2020,12:00,12,17.5
OTM10,Staging,Prairie,Shaded,6/14/2020 13:00,6/14/2020,13:00,13,19
OTM10,Staging,Prairie,Shaded,6/14/2020 14:00,6/14/2020,14:00,14,21
OTM10,Staging,Prairie,Shaded,6/14/2020 15:00,6/14/2020,15:00,15,22.5
OTM10,Staging,Prairie,Shaded,6/14/2020 16:00,6/14/2020,16:00,16,24.5
OTM10,Staging,Prairie,Shaded,6/14/2020 17:00,6/14/2020,17:00,17,26
OTM10,Staging,Prairie,Shaded,6/14/2020 18:00,6/14/2020,18:00,18,27
OTM10,Staging,Prairie,Shaded,6/14/2020 19:00,6/14/2020,19:00,19,25
OTM10,Staging,Prairie,Shaded,6/14/2020 20:00,6/14/2020,20:00,20,23.5
OTM10,Staging,Prairie,Shaded,6/14/2020 21:00,6/14/2020,21:00,21,21.5
OTM10,Staging,Prairie,Shaded,6/14/2020 22:00,6/14/2020,22:00,22,20
OTM10,Staging,Prairie,Shaded,6/14/2020 23:00,6/14/2020,23:00,23,18
OTM10,Staging,Prairie,Shaded,6/15/2020 0:00,6/15/2020,0:00,0,16
OTM10,Staging,Prairie,Shaded,6/15/2020 1:00,6/15/2020,1:00,1,14.5
OTM10,Staging,Prairie,Shaded,6/15/2020 2:00,6/15/2020,2:00,2,13.5
OTM10,Staging,Prairie,Shaded,6/15/2020 3:00,6/15/2020,3:00,3,12
OTM10,Staging,Prairie,Shaded,6/15/2020 4:00,6/15/2020,4:00,4,11
OTM10,Staging,Prairie,Shaded,6/15/2020 5:00,6/15/2020,5:00,5,10
OTM10,Staging,Prairie,Shaded,6/15/2020 6:00,6/15/2020,6:00,6,9.5
OTM10,Staging,Prairie,Shaded,6/15/2020 7:00,6/15/2020,7:00,7,9.5
OTM10,Staging,Prairie,Shaded,6/15/2020 8:00,6/15/2020,8:00,8,10
OTM10,Staging,Prairie,Shaded,6/15/2020 9:00,6/15/2020,9:00,9,10.5
OTM10,Staging,Prairie,Shaded,6/15/2020 10:00,6/15/2020,10:00,10,11.5
OTM10,Staging,Prairie,Shaded,6/15/2020 11:00,6/15/2020,11:00,11,13.5
OTM10,Staging,Prairie,Shaded,6/15/2020 12:00,6/15/2020,12:00,12,16
OTM10,Staging,Prairie,Shaded,6/15/2020 13:00,6/15/2020,13:00,13,18.5
OTM10,Staging,Prairie,Shaded,6/15/2020 14:00,6/15/2020,14:00,14,21
OTM10,Staging,Prairie,Shaded,6/15/2020 15:00,6/15/2020,15:00,15,23
OTM10,Staging,Prairie,Shaded,6/15/2020 16:00,6/15/2020,16:00,16,25
OTM10,Staging,Prairie,Shaded,6/15/2020 17:00,6/15/2020,17:00,17,27
OTM10,Staging,Prairie,Shaded,6/15/2020 18:00,6/15/2020,18:00,18,29
OTM10,Staging,Prairie,Shaded,6/15/2020 19:00,6/15/2020,19:00,19,27
OTM10,Staging,Prairie,Shaded,6/15/2020 20:00,6/15/2020,20:00,20,25.5
OTM10,Staging,Prairie,Shaded,6/15/2020 21:00,6/15/2020,21:00,21,23
OTM10,Staging,Prairie,Shaded,6/15/2020 22:00,6/15/2020,22:00,22,21
OTM10,Staging,Prairie,Shaded,6/15/2020 23:00,6/15/2020,23:00,23,19.5
OTM10,Staging,Prairie,Shaded,6/16/2020 0:00,6/16/2020,0:00,0,18
OTM10,Staging,Prairie,Shaded,6/16/2020 1:00,6/16/2020,1:00,1,17
OTM10,Staging,Prairie,Shaded,6/16/2020 2:00,6/16/2020,2:00,2,15.5
OTM10,Staging,Prairie,Shaded,6/16/2020 3:00,6/16/2020,3:00,3,14.5
OTM10,Staging,Prairie,Shaded,6/16/2020 4:00,6/16/2020,4:00,4,13.5
OTM10,Staging,Prairie,Shaded,6/16/2020 5:00,6/16/2020,5:00,5,12.5
OTM10,Staging,Prairie,Shaded,6/16/2020 6:00,6/16/2020,6:00,6,11.5
OTM10,Staging,Prairie,Shaded,6/16/2020 7:00,6/16/2020,7:00,7,11.5
OTM10,Staging,Prairie,Shaded,6/16/2020 8:00,6/16/2020,8:00,8,12
OTM10,Staging,Prairie,Shaded,6/16/2020 9:00,6/16/2020,9:00,9,13
OTM10,Staging,Prairie,Shaded,6/16/2020 10:00,6/16/2020,10:00,10,15
OTM10,Staging,Prairie,Shaded,6/16/2020 11:00,6/16/2020,11:00,11,18
OTM10,Staging,Prairie,Shaded,6/16/2020 12:00,6/16/2020,12:00,12,20
OTM10,Staging,Prairie,Shaded,6/16/2020 13:00,6/16/2020,13:00,13,21
OTM10,Staging,Prairie,Shaded,6/16/2020 14:00,6/16/2020,14:00,14,23.5
OTM10,Staging,Prairie,Shaded,6/16/2020 15:00,6/16/2020,15:00,15,24.5
OTM10,Staging,Prairie,Shaded,6/16/2020 16:00,6/16/2020,16:00,16,26
OTM10,Staging,Prairie,Shaded,6/16/2020 17:00,6/16/2020,17:00,17,27
OTM10,Staging,Prairie,Shaded,6/16/2020 18:00,6/16/2020,18:00,18,26.5
OTM10,Staging,Prairie,Shaded,6/16/2020 19:00,6/16/2020,19:00,19,25.5
OTM10,Staging,Prairie,Shaded,6/16/2020 20:00,6/16/2020,20:00,20,24.5
OTM10,Staging,Prairie,Shaded,6/16/2020 21:00,6/16/2020,21:00,21,21.5
OTM10,Staging,Prairie,Shaded,6/16/2020 22:00,6/16/2020,22:00,22,20
OTM10,Staging,Prairie,Shaded,6/16/2020 23:00,6/16/2020,23:00,23,18
OTM10,Staging,Prairie,Shaded,6/17/2020 0:00,6/17/2020,0:00,0,16.5
OTM10,Staging,Prairie,Shaded,6/17/2020 1:00,6/17/2020,1:00,1,15
OTM10,Staging,Prairie,Shaded,6/17/2020 2:00,6/17/2020,2:00,2,13.5
OTM10,Staging,Prairie,Shaded,6/17/2020 3:00,6/17/2020,3:00,3,12.5
OTM10,Staging,Prairie,Shaded,6/17/2020 4:00,6/17/2020,4:00,4,11.5
OTM10,Staging,Prairie,Shaded,6/17/2020 5:00,6/17/2020,5:00,5,11
OTM10,Staging,Prairie,Shaded,6/17/2020 6:00,6/17/2020,6:00,6,10
OTM10,Staging,Prairie,Shaded,6/17/2020 7:00,6/17/2020,7:00,7,10
OTM10,Staging,Prairie,Shaded,6/17/2020 8:00,6/17/2020,8:00,8,11
OTM10,Staging,Prairie,Shaded,6/17/2020 9:00,6/17/2020,9:00,9,12.5
OTM10,Staging,Prairie,Shaded,6/17/2020 10:00,6/17/2020,10:00,10,13.5
OTM10,Staging,Prairie,Shaded,6/17/2020 11:00,6/17/2020,11:00,11,15
OTM10,Staging,Prairie,Shaded,6/17/2020 12:00,6/17/2020,12:00,12,16.5
OTM10,Staging,Prairie,Shaded,6/17/2020 13:00,6/17/2020,13:00,13,18.5
OTM10,Staging,Prairie,Shaded,6/17/2020 14:00,6/17/2020,14:00,14,20
OTM10,Staging,Prairie,Shaded,6/17/2020 15:00,6/17/2020,15:00,15,21.5
OTM10,Staging,Prairie,Shaded,6/17/2020 16:00,6/17/2020,16:00,16,23.5
OTM10,Staging,Prairie,Shaded,6/17/2020 17:00,6/17/2020,17:00,17,25.5
OTM10,Staging,Prairie,Shaded,6/17/2020 18:00,6/17/2020,18:00,18,26.5
OTM10,Staging,Prairie,Shaded,6/17/2020 19:00,6/17/2020,19:00,19,24
OTM10,Staging,Prairie,Shaded,6/17/2020 20:00,6/17/2020,20:00,20,22.5
OTM10,Staging,Prairie,Shaded,6/17/2020 21:00,6/17/2020,21:00,21,20
OTM10,Staging,Prairie,Shaded,6/17/2020 22:00,6/17/2020,22:00,22,19
OTM10,Staging,Prairie,Shaded,6/17/2020 23:00,6/17/2020,23:00,23,17.5
OTM10,Staging,Prairie,Shaded,6/18/2020 0:00,6/18/2020,0:00,0,15.5
OTM10,Staging,Prairie,Shaded,6/18/2020 1:00,6/18/2020,1:00,1,14.5
OTM10,Staging,Prairie,Shaded,6/18/2020 2:00,6/18/2020,2:00,2,13
OTM10,Staging,Prairie,Shaded,6/18/2020 3:00,6/18/2020,3:00,3,11.5
OTM10,Staging,Prairie,Shaded,6/18/2020 4:00,6/18/2020,4:00,4,10.5
OTM10,Staging,Prairie,Shaded,6/18/2020 5:00,6/18/2020,5:00,5,9.5
OTM10,Staging,Prairie,Shaded,6/18/2020 6:00,6/18/2020,6:00,6,9
OTM10,Staging,Prairie,Shaded,6/18/2020 7:00,6/18/2020,7:00,7,8.5
OTM10,Staging,Prairie,Shaded,6/18/2020 8:00,6/18/2020,8:00,8,8.5
OTM10,Staging,Prairie,Shaded,6/18/2020 9:00,6/18/2020,9:00,9,9.5
OTM10,Staging,Prairie,Shaded,6/18/2020 10:00,6/18/2020,10:00,10,10.5
OTM10,Staging,Prairie,Shaded,6/18/2020 11:00,6/18/2020,11:00,11,12
OTM10,Staging,Prairie,Shaded,6/18/2020 12:00,6/18/2020,12:00,12,14
OTM10,Staging,Prairie,Shaded,6/18/2020 13:00,6/18/2020,13:00,13,17
OTM10,Staging,Prairie,Shaded,6/18/2020 14:00,6/18/2020,14:00,14,19
OTM10,Staging,Prairie,Shaded,6/18/2020 15:00,6/18/2020,15:00,15,21.5
OTM10,Staging,Prairie,Shaded,6/18/2020 16:00,6/18/2020,16:00,16,23
OTM10,Staging,Prairie,Shaded,6/18/2020 17:00,6/18/2020,17:00,17,25
OTM10,Staging,Prairie,Shaded,6/18/2020 18:00,6/18/2020,18:00,18,27
OTM10,Staging,Prairie,Shaded,6/18/2020 19:00,6/18/2020,19:00,19,24.5
OTM10,Staging,Prairie,Shaded,6/18/2020 20:00,6/18/2020,20:00,20,23.5
OTM10,Staging,Prairie,Shaded,6/18/2020 21:00,6/18/2020,21:00,21,21
OTM10,Staging,Prairie,Shaded,6/18/2020 22:00,6/18/2020,22:00,22,19.5
OTM10,Staging,Prairie,Shaded,6/18/2020 23:00,6/18/2020,23:00,23,18.5
OTM10,Staging,Prairie,Shaded,6/19/2020 0:00,6/19/2020,0:00,0,17.5
OTM10,Staging,Prairie,Shaded,6/19/2020 1:00,6/19/2020,1:00,1,16
OTM10,Staging,Prairie,Shaded,6/19/2020 2:00,6/19/2020,2:00,2,15
