id,site,location,treatment,datetime,temp,day,hour
OTM9,Staging,Prairie,Exposed,2020-07-03T05:00:00Z,2.5,185,5
OTM9,Staging,Prairie,Exposed,2020-07-03T06:00:00Z,2,185,6
OTM9,Staging,Prairie,Exposed,2020-07-03T07:00:00Z,4,185,7
OTM9,Staging,Prairie,Exposed,2020-07-03T08:00:00Z,7,185,8
OTM9,Staging,Prairie,Exposed,2020-07-03T09:00:00Z,19.5,185,9
OTM9,Staging,Prairie,Exposed,2020-07-03T10:00:00Z,32,185,10
OTM9,Staging,Prairie,Exposed,2020-07-03T11:00:00Z,49,185,11
OTM9,Staging,Prairie,Exposed,2020-07-03T12:00:00Z,61.5,185,12
OTM9,Staging,Prairie,Exposed,2020-07-03T13:00:00Z,67,185,13
OTM9,Staging,Prairie,Exposed,2020-07-03T14:00:00Z,68,185,14
OTM9,Staging,Prairie,Exposed,2020-07-03T15:00:00Z,67.5,185,15
OTM9,Staging,Prairie,Exposed,2020-07-03T16:00:00Z,47.5,185,16
OTM9,Staging,Prairie,Exposed,2020-07-03T17:00:00Z,37,185,17
OTM9,Staging,Prairie,Exposed,2020-07-03T18:00:00Z,28.5,185,18
OTM9,Staging,Prairie,Exposed,2020-07-03T19:00:00Z,28,185,19
OTM9,Staging,Prairie,Exposed,2020-07-03T20:00:00Z,18,185,20
OTM9,Staging,Prairie,Exposed,2020-07-03T21:00:00Z,13,185,21
OTM9,Staging,Prairie,Exposed,2020-07-03T22:00:00Z,10.5,185,22
OTM9,Staging,Prairie,Exposed,2020-07-03T23:00:00Z,13,185,23
OTM9,Staging,Prairie,Exposed,2020-07-04T00:00:00Z,12.5,186,0
OTM9,Staging,Prairie,Exposed,2020-07-04T01:00:00Z,10,186,1
OTM9,Staging,Prairie,Exposed,2020-07-04T02:00:00Z,8,186,2
OTM9,Staging,Prairie,Exposed,2020-07-04T03:00:00Z,6.5,186,3
OTM9,Staging,Prairie,Exposed,2020-07-04T04:00:00Z,6.5,186,4
OTM9,Staging,Prairie,Exposed,2020-07-04T05:00:00Z,9.5,186,5
OTM9,Staging,Prairie,Exposed,2020-07-04T06:00:00Z,7,186,6
OTM9,Staging,Prairie,Exposed,2020-07-04T07:00:00Z,7.5,186,7
OTM9,Staging,Prairie,Exposed,2020-07-04T08:00:00Z,13,186,8
OTM9,Staging,Prairie,Exposed,2020-07-04T09:00:00Z,23,186,9
OTM9,Staging,Prairie,Exposed,2020-07-04T10:00:00Z,33,186,10
OTM9,Staging,Prairie,Exposed,2020-07-04T11:00:00Z,49,186,11
OTM9,Staging,Prairie,Exposed,2020-07-04T12:00:00Z,60,186,12
OTM9,Staging,Prairie,Exposed,2020-07-04T13:00:00Z,60.5,186,13
OTM9,Staging,Prairie,Exposed,2020-07-04T14:00:00Z,66.5,186,14
OTM9,Staging,Prairie,Exposed,2020-07-04T15:00:00Z,67,186,15
OTM9,Staging,Prairie,Exposed,2020-07-04T16:00:00Z,43,186,16
OTM9,Staging,Prairie,Exposed,2020-07-04T17:00:00Z,45,186,17
OTM9,Staging,Prairie,Exposed,2020-07-04T18:00:00Z,30.5,186,18
OTM9,Staging,Prairie,Exposed,2020-07-04T19:00:00Z,25.5,186,19
OTM9,Staging,Prairie,Exposed,2020-07-04T20:00:00Z,20.5,186,20
OTM9,Staging,Prairie,Exposed,2020-07-04T21:00:00Z,16,186,21
OTM9,Staging,Prairie,Exposed,2020-07-04T22:00:00Z,13,186,22
OTM9,Staging,Prairie,Exposed,2020-07-04T23:00:00Z,11.5,186,23
OTM9,Staging,Prairie,Exposed,2020-07-05T00:00:00Z,9.5,187,0
OTM9,Staging,Prairie,Exposed,2020-07-05T01:00:00Z,10.5,187,1
OTM9,Staging,Prairie,Exposed,2020-07-05T02:00:00Z,9.5,187,2
OTM9,Staging,Prairie,Exposed,2020-07-05T03:00:00Z,10,187,3
OTM9,Staging,Prairie,Exposed,2020-07-05T04:00:00Z,8,187,4
OTM9,Staging,Prairie,Exposed,2020-07-05T05:00:00Z,7,187,5
OTM9,Staging,Prairie,Exposed,2020-07-05T06:00:00Z,7,187,6
OTM9,Staging,Prairie,Exposed,2020-07-05T07:00:00Z,6.5,187,7
OTM9,Staging,Prairie,Exposed,2020-07-05T08:00:00Z,9.5,187,8
OTM9,Staging,Prairie,Exposed,2020-07-05T09:00:00Z,21,187,9
OTM9,Staging,Prairie,Exposed,2020-07-05T10:00:00Z,32,187,10
OTM9,Staging,Prairie,Exposed,2020-07-05T11:00:00Z,48.5,187,11
OTM9,Staging,Prairie,Exposed,2020-07-05T12:00:00Z,61,187,12
OTM9,Staging,Prairie,Exposed,2020-07-05T13:00:00Z,67.5,187,13
OTM9,Staging,Prairie,Exposed,2020-07-05T14:00:00Z,68,187,14
OTM9,Staging,Prairie,Exposed,2020-07-05T15:00:00Z,68.5,187,15
OTM9,Staging,Prairie,Exposed,2020-07-05T16:00:00Z,56,187,16
OTM9,Staging,Prairie,Exposed,2020-07-05T17:00:00Z,48,187,17
OTM9,Staging,Prairie,Exposed,2020-07-05T18:00:00Z,33,187,18
OTM9,Staging,Prairie,Exposed,2020-07-05T19:00:00Z,25,187,19
OTM9,Staging,Prairie,Exposed,2020-07-05T20:00:00Z,20,187,20
OTM9,Staging,Prairie,Exposed,2020-07-05T21:00:00Z,14.5,187,21
OTM9,Staging,Prairie,Exposed,2020-07-05T22:00:00Z,12.5,187,22
OTM9,Staging,Prairie,Exposed,2020-07-05T23:00:00Z,11.5,187,23
OTM9,Staging,Prairie,Exposed,2020-07-06T00:00:00Z,9.5,188,0
OTM9,Staging,Prairie,Exposed,2020-07-06T01:00:00Z,7.5,188,1
OTM9,Staging,Prairie,Exposed,2020-07-06T02:00:00Z,7,188,2
OTM9,Staging,Prairie,Exposed,2020-07-06T03:00:00Z,5.5,188,3
OTM9,Staging,Prairie,Exposed,2020-07-06T04:00:00Z,4.5,188,4
OTM9,Staging,Prairie,Exposed,2020-07-06T05:00:00Z,4,188,5
OTM9,Staging,Prairie,Exposed,2020-07-06T06:00:00Z,3.5,188,6
OTM9,Staging,Prairie,Exposed,2020-07-06T07:00:00Z,5,188,7
OTM9,Staging,Prairie,Exposed,2020-07-06T08:00:00Z,8,188,8
OTM9,Staging,Prairie,Exposed,2020-07-06T09:00:00Z,20,188,9
OTM9,Staging,Prairie,Exposed,2020-07-06T10:00:00Z,33,188,10
OTM9,Staging,Prairie,Exposed,2020-07-06T11:00:00Z,51,188,11
OTM9,Staging,Prairie,Exposed,2020-07-06T12:00:00Z,62,188,12
OTM9,Staging,Prairie,Exposed,2020-07-06T13:00:00Z,69,188,13
OTM9,Staging,Prairie,Exposed,2020-07-06T14:00:00Z,43.5,188,14
OTM9,Staging,Prairie,Exposed,2020-07-06T15:00:00Z,18.5,188,15
OTM9,Staging,Prairie,Exposed,2020-07-06T16:00:00Z,31.5,188,16
OTM9,Staging,Prairie,Exposed,2020-07-06T17:00:00Z,41,188,17
OTM9,Staging,Prairie,Exposed,2020-07-06T18:00:00Z,35,188,18
OTM9,Staging,Prairie,Exposed,2020-07-06T19:00:00Z,26.5,188,19
OTM9,Staging,Prairie,Exposed,2020-07-06T20:00:00Z,17,188,20
OTM9,Staging,Prairie,Exposed,2020-07-06T21:00:00Z,14,188,21
OTM9,Staging,Prairie,Exposed,2020-07-06T22:00:00Z,10.5,188,22
OTM9,Staging,Prairie,Exposed,2020-07-06T23:00:00Z,9,188,23
OTM9,Staging,Prairie,Exposed,2020-07-07T00:00:00Z,8,189,0
OTM9,Staging,Prairie,Exposed,2020-07-07T01:00:00Z,8,189,1
OTM9,Staging,Prairie,Exposed,2020-07-07T02:00:00Z,6.5,189,2
OTM9,Staging,Prairie,Exposed,2020-07-07T03:00:00Z,5.5,189,3
OTM9,Staging,Prairie,Exposed,2020-07-07T04:00:00Z,5.5,189,4
OTM9,Staging,Prairie,Exposed,2020-07-07T05:00:00Z,5,189,5
OTM9,Staging,Prairie,Exposed,2020-07-07T06:00:00Z,5,189,6
OTM9,Staging,Prairie,Exposed,2020-07-07T07:00:00Z,7,189,7
OTM9,Staging,Prairie,Exposed,2020-07-07T08:00:00Z,9,189,8
OTM9,Staging,Prairie,Exposed,2020-07-07T09:00:00Z,20.5,189,9
OTM9,Staging,Prairie,Exposed,2020-07-07T10:00:00Z,34,189,10
OTM9,Staging,Prairie,Exposed,2020-07-07T11:00:00Z,51.5,189,11
OTM9,Staging,Prairie,Exposed,2020-07-07T12:00:00Z,61.5,189,12
OTM9,Staging,Prairie,Exposed,2020-07-07T13:00:00Z,63,189,13
OTM9,Staging,Prairie,Exposed,2020-07-07T14:00:00Z,57,189,14
OTM9,Staging,Prairie,Exposed,2020-07-07T15:00:00Z,60,189,15
OTM9,Staging,Prairie,Exposed,2020-07-07T16:00:00Z,59,189,16
OTM9,Staging,Prairie,Exposed,2020-07-07T17:00:00Z,49.5,189,17
OTM9,Staging,Prairie,Exposed,2020-07-07T18:00:00Z,37.5,189,18
OTM9,Staging,Prairie,Exposed,2020-07-07T19:00:00Z,27,189,19
OTM9,Staging,Prairie,Exposed,2020-07-07T20:00:00Z,21.5,189,20
OTM9,Staging,Prairie,Exposed,2020-07-07T21:00:00Z,16.5,189,21
OTM9,Staging,Prairie,Exposed,2020-07-07T22:00:00Z,14.5,189,22
OTM9,Staging,Prairie,Exposed,2020-07-07T23:00:00Z,9,189,23
OTM9,Staging,Prairie,Exposed,2020-07-08T00:00:00Z,7.5,190,0
OTM9,Staging,Prairie,Exposed,2020-07-08T01:00:00Z,6.5,190,1
OTM9,Staging,Prairie,Exposed,2020-07-08T02:00:00Z,4,190,2
OTM9,Staging,Prairie,Exposed,2020-07-08T03:00:00Z,2.5,190,3
OTM9,Staging,Prairie,Exposed,2020-07-08T04:00:00Z,2.5,190,4
OTM9,Staging,Prairie,Exposed,2020-07-08T05:00:00Z,1.5,190,5
OTM9,Staging,Prairie,Exposed,2020-07-08T06:00:00Z,1,190,6
OTM9,Staging,Prairie,Exposed,2020-07-08T07:00:00Z,2.5,190,7
OTM9,Staging,Prairie,Exposed,2020-07-08T08:00:00Z,5.5,190,8
OTM9,Staging,Prairie,Exposed,2020-07-08T09:00:00Z,19,190,9
OTM9,Staging,Prairie,Exposed,2020-07-08T10:00:00Z,34.5,190,10
OTM9,Staging,Prairie,Exposed,2020-07-08T11:00:00Z,51.5,190,11
OTM9,Staging,Prairie,Exposed,2020-07-08T12:00:00Z,59.5,190,12
OTM9,Staging,Prairie,Exposed,2020-07-08T13:00:00Z,66.5,190,13
OTM9,Staging,Prairie,Exposed,2020-07-08T14:00:00Z,67,190,14
OTM9,Staging,Prairie,Exposed,2020-07-08T15:00:00Z,62.5,190,15
OTM9,Staging,Prairie,Exposed,2020-07-08T16:00:00Z,62.5,190,16
OTM9,Staging,Prairie,Exposed,2020-07-08T17:00:00Z,51,190,17
OTM9,Staging,Prairie,Exposed,2020-07-08T18:00:00Z,39,190,18
OTM9,Staging,Prairie,Exposed,2020-07-08T19:00:00Z,32.5,190,19
OTM9,Staging,Prairie,Exposed,2020-07-08T20:00:00Z,22.5,190,20
OTM9,Staging,Prairie,Exposed,2020-07-08T21:00:00Z,14.5,190,21
OTM9,Staging,Prairie,Exposed,2020-07-08T22:00:00Z,12.5,190,22
OTM9,Staging,Prairie,Exposed,2020-07-08T23:00:00Z,9,190,23
OTM9,Staging,Prairie,Exposed,2020-07-09T00:00:00Z,8,191,0
OTM9,Staging,Prairie,Exposed,2020-07-09T01:00:00Z,7,191,1
OTM9,Staging,Prairie,Exposed,2020-07-09T02:00:00Z,5.5,191,2
OTM9,Staging,Prairie,Exposed,2020-07-09T03:00:00Z,4,191,3
OTM9,Staging,Prairie,Exposed,2020-07-09T04:00:00Z,3,191,4
OTM9,Staging,Prairie,Exposed,2020-07-09T05:00:00Z,3.5,191,5
OTM9,Staging,Prairie,Exposed,2020-07-09T06:00:00Z,3.5,191,6
OTM9,Staging,Prairie,Exposed,2020-07-09T07:00:00Z,7.5,191,7
OTM9,Staging,Prairie,Exposed,2020-07-09T08:00:00Z,10.5,191,8
OTM9,Staging,Prairie,Exposed,2020-07-09T09:00:00Z,20,191,9
OTM9,Staging,Prairie,Exposed,2020-07-09T10:00:00Z,36,191,10
OTM9,Staging,Prairie,Exposed,2020-07-09T11:00:00Z,53.5,191,11
OTM9,Staging,Prairie,Exposed,2020-07-09T12:00:00Z,58.5,191,12
OTM9,Staging,Prairie,Exposed,2020-07-09T13:00:00Z,68,191,13
OTM9,Staging,Prairie,Exposed,2020-07-09T14:00:00Z,66,191,14
OTM9,Staging,Prairie,Exposed,2020-07-09T15:00:00Z,63,191,15
OTM9,Staging,Prairie,Exposed,2020-07-09T16:00:00Z,65,191,16
OTM9,Staging,Prairie,Exposed,2020-07-09T17:00:00Z,51.5,191,17
OTM9,Staging,Prairie,Exposed,2020-07-09T18:00:00Z,38,191,18
OTM9,Staging,Prairie,Exposed,2020-07-09T19:00:00Z,28,191,19
OTM9,Staging,Prairie,Exposed,2020-07-09T20:00:00Z,21.5,191,20
OTM9,Staging,Prairie,Exposed,2020-07-09T21:00:00Z,14.5,191,21
OTM9,Staging,Prairie,Exposed,2020-07-09T22:00:00Z,11.5,191,22
OTM9,Staging,Prairie,Exposed,2020-07-09T23:00:00Z,8,191,23
OTM9,Staging,Prairie,Exposed,2020-07-10T00:00:00Z,7,192,0
OTM9,Staging,Prairie,Exposed,2020-07-10T01:00:00Z,5,192,1
OTM9,Staging,Prairie,Exposed,2020-07-10T02:00:00Z,5,192,2
OTM9,Staging,Prairie,Exposed,2020-07-10T03:00:00Z,4.5,192,3
OTM9,Staging,Prairie,Exposed,2020-07-10T04:00:00Z,2.5,192,4
OTM9,Staging,Prairie,Exposed,2020-07-10T05:00:00Z,2,192,5
OTM9,Staging,Prairie,Exposed,2020-07-10T06:00:00Z,1,192,6
OTM9,Staging,Prairie,Exposed,2020-07-10T07:00:00Z,3,192,7
OTM9,Staging,Prairie,Exposed,2020-07-10T08:00:00Z,6,192,8
OTM9,Staging,Prairie,Exposed,2020-07-10T09:00:00Z,20.5,192,9
OTM9,Staging,Prairie,Exposed,2020-07-10T10:00:00Z,37.5,192,10
OTM9,Staging,Prairie,Exposed,2020-07-10T11:00:00Z,53.5,192,11
OTM9,Staging,Prairie,Exposed,2020-07-10T12:00:00Z,60.5,192,12
OTM9,Staging,Prairie,Exposed,2020-07-10T13:00:00Z,64.5,192,13
OTM9,Staging,Prairie,Exposed,2020-07-10T14:00:00Z,68.5,192,14
OTM9,Staging,Prairie,Exposed,2020-07-10T15:00:00Z,66.5,192,15
OTM9,Staging,Prairie,Exposed,2020-07-10T16:00:00Z,66,192,16
OTM9,Staging,Prairie,Exposed,2020-07-10T17:00:00Z,53.5,192,17
OTM9,Staging,Prairie,Exposed,2020-07-10T18:00:00Z,39.5,192,18
OTM9,Staging,Prairie,Exposed,2020-07-10T19:00:00Z,28,192,19
OTM9,Staging,Prairie,Exposed,2020-07-10T20:00:00Z,23,192,20
OTM9,Staging,Prairie,Exposed,2020-07-10T21:00:00Z,17,192,21
OTM9,Staging,Prairie,Exposed,2020-07-10T22:00:00Z,14,192,22
OTM9,Staging,Prairie,Exposed,2020-07-10T23:00:00Z,12,192,23
OTM9,Staging,Prairie,Exposed,2020-07-11T00:00:00Z,10.5,193,0
OTM9,Staging,Prairie,Exposed,2020-07-11T01:00:00Z,8,193,1
OTM9,Staging,Prairie,Exposed,2020-07-11T02:00:00Z,6.5,193,2
OTM9,Staging,Prairie,Exposed,2020-07-11T03:00:00Z,5.5,193,3
OTM9,Staging,Prairie,Exposed,2020-07-11T04:00:00Z,4,193,4
OTM9,Staging,Prairie,Exposed,2020-07-11T05:00:00Z,3,193,5
OTM9,Staging,Prairie,Exposed,2020-07-11T06:00:00Z,2.5,193,6
OTM9,Staging,Prairie,Exposed,2020-07-11T07:00:00Z,3.5,193,7
OTM9,Staging,Prairie,Exposed,2020-07-11T08:00:00Z,6.5,193,8
OTM9,Staging,Prairie,Exposed,2020-07-11T09:00:00Z,21,193,9
OTM9,Staging,Prairie,Exposed,2020-07-11T10:00:00Z,38.5,193,10
OTM9,Staging,Prairie,Exposed,2020-07-11T11:00:00Z,54.5,193,11
OTM9,Staging,Prairie,Exposed,2020-07-11T12:00:00Z,62,193,12
OTM9,Staging,Prairie,Exposed,2020-07-11T13:00:00Z,68.5,193,13
OTM9,Staging,Prairie,Exposed,2020-07-11T14:00:00Z,72.5,193,14
OTM9,Staging,Prairie,Exposed,2020-07-11T15:00:00Z,69,193,15
OTM9,Staging,Prairie,Exposed,2020-07-11T16:00:00Z,67.5,193,16
OTM9,Staging,Prairie,Exposed,2020-07-11T17:00:00Z,54,193,17
OTM9,Staging,Prairie,Exposed,2020-07-11T18:00:00Z,40,193,18
OTM9,Staging,Prairie,Exposed,2020-07-11T19:00:00Z,30.5,193,19
OTM9,Staging,Prairie,Exposed,2020-07-11T20:00:00Z,22.5,193,20
OTM9,Staging,Prairie,Exposed,2020-07-11T21:00:00Z,17.5,193,21
OTM9,Staging,Prairie,Exposed,2020-07-11T22:00:00Z,12.5,193,22
OTM9,Staging,Prairie,Exposed,2020-07-11T23:00:00Z,12,193,23
OTM9,Staging,Prairie,Exposed,2020-07-12T00:00:00Z,9.5,194,0
OTM9,Staging,Prairie,Exposed,2020-07-12T01:00:00Z,8,194,1
OTM9,Staging,Prairie,Exposed,2020-07-12T02:00:00Z,6.5,194,2
OTM9,Staging,Prairie,Exposed,2020-07-12T03:00:00Z,6,194,3
OTM9,Staging,Prairie,Exposed,2020-07-12T04:00:00Z,5.5,194,4
OTM9,Staging,Prairie,Exposed,2020-07-12T05:00:00Z,4.5,194,5
OTM9,Staging,Prairie,Exposed,2020-07-12T06:00:00Z,4.5,194,6
OTM9,Staging,Prairie,Exposed,2020-07-12T07:00:00Z,5,194,7
OTM9,Staging,Prairie,Exposed,2020-07-12T08:00:00Z,9,194,8
OTM9,Staging,Prairie,Exposed,2020-07-12T09:00:00Z,26.5,194,9
OTM9,Staging,Prairie,Exposed,2020-07-12T10:00:00Z,26,194,10
OTM9,Staging,Prairie,Exposed,2020-07-12T11:00:00Z,25.5,194,11
OTM9,Staging,Prairie,Exposed,2020-07-12T12:00:00Z,34.5,194,12
OTM9,Staging,Prairie,Exposed,2020-07-12T13:00:00Z,38.5,194,13
OTM9,Staging,Prairie,Exposed,2020-07-12T14:00:00Z,62.5,194,14
OTM9,Staging,Prairie,Exposed,2020-07-12T15:00:00Z,60.5,194,15
OTM9,Staging,Prairie,Exposed,2020-07-12T16:00:00Z,34.5,194,16
OTM9,Staging,Prairie,Exposed,2020-07-12T17:00:00Z,17,194,17
OTM9,Staging,Prairie,Exposed,2020-07-12T18:00:00Z,22,194,18
OTM9,Staging,Prairie,Exposed,2020-07-12T19:00:00Z,21.5,194,19
OTM9,Staging,Prairie,Exposed,2020-07-12T20:00:00Z,19.5,194,20
OTM9,Staging,Prairie,Exposed,2020-07-12T21:00:00Z,12.5,194,21
OTM9,Staging,Prairie,Exposed,2020-07-12T22:00:00Z,10.5,194,22
OTM9,Staging,Prairie,Exposed,2020-07-12T23:00:00Z,9.5,194,23
OTM9,Staging,Prairie,Exposed,2020-07-13T00:00:00Z,8.5,195,0
OTM9,Staging,Prairie,Exposed,2020-07-13T01:00:00Z,9,195,1
OTM9,Staging,Prairie,Exposed,2020-07-13T02:00:00Z,9,195,2
OTM9,Staging,Prairie,Exposed,2020-07-13T03:00:00Z,8,195,3
OTM9,Staging,Prairie,Exposed,2020-07-13T04:00:00Z,7,195,4
OTM9,Staging,Prairie,Exposed,2020-07-13T05:00:00Z,10.5,195,5
OTM9,Staging,Prairie,Exposed,2020-07-13T06:00:00Z,8.5,195,6
OTM9,Staging,Prairie,Exposed,2020-07-13T07:00:00Z,12,195,7
OTM9,Staging,Prairie,Exposed,2020-07-13T08:00:00Z,11.5,195,8
OTM9,Staging,Prairie,Exposed,2020-07-13T09:00:00Z,23.5,195,9
OTM9,Staging,Prairie,Exposed,2020-07-13T10:00:00Z,37.5,195,10
OTM9,Staging,Prairie,Exposed,2020-07-13T11:00:00Z,51,195,11
OTM9,Staging,Prairie,Exposed,2020-07-13T12:00:00Z,40,195,12
OTM9,Staging,Prairie,Exposed,2020-07-13T13:00:00Z,56,195,13
OTM9,Staging,Prairie,Exposed,2020-07-13T14:00:00Z,40,195,14
OTM9,Staging,Prairie,Exposed,2020-07-13T15:00:00Z,24.5,195,15
OTM9,Staging,Prairie,Exposed,2020-07-13T16:00:00Z,27,195,16
OTM9,Staging,Prairie,Exposed,2020-07-13T17:00:00Z,25.5,195,17
OTM9,Staging,Prairie,Exposed,2020-07-13T18:00:00Z,16.5,195,18
OTM9,Staging,Prairie,Exposed,2020-07-13T19:00:00Z,17.5,195,19
OTM9,Staging,Prairie,Exposed,2020-07-13T20:00:00Z,16.5,195,20
OTM9,Staging,Prairie,Exposed,2020-07-13T21:00:00Z,14,195,21
OTM9,Staging,Prairie,Exposed,2020-07-13T22:00:00Z,12.5,195,22
OTM9,Staging,Prairie,Exposed,2020-07-13T23:00:00Z,11.5,195,23
OTM9,Staging,Prairie,Exposed,2020-07-14T00:00:00Z,11,196,0
OTM9,Staging,Prairie,Exposed,2020-07-14T01:00:00Z,10.5,196,1
OTM9,Staging,Prairie,Exposed,2020-07-14T02:00:00Z,9,196,2
OTM9,Staging,Prairie,Exposed,2020-07-14T03:00:00Z,8.5,196,3
OTM9,Staging,Prairie,Exposed,2020-07-14T04:00:00Z,9.5,196,4
OTM9,Staging,Prairie,Exposed,2020-07-14T05:00:00Z,10,196,5
OTM9,Staging,Prairie,Exposed,2020-07-14T06:00:00Z,10.5,196,6
OTM9,Staging,Prairie,Exposed,2020-07-14T07:00:00Z,11,196,7
OTM9,Staging,Prairie,Exposed,2020-07-14T08:00:00Z,11.5,196,8
OTM9,Staging,Prairie,Exposed,2020-07-14T09:00:00Z,18.5,196,9
OTM9,Staging,Prairie,Exposed,2020-07-14T10:00:00Z,26.5,196,10
OTM9,Staging,Prairie,Exposed,2020-07-14T11:00:00Z,38.5,196,11
OTM9,Staging,Prairie,Exposed,2020-07-14T12:00:00Z,48.5,196,12
OTM9,Staging,Prairie,Exposed,2020-07-14T13:00:00Z,56,196,13
OTM9,Staging,Prairie,Exposed,2020-07-14T14:00:00Z,57.5,196,14
OTM9,Staging,Prairie,Exposed,2020-07-14T15:00:00Z,40.5,196,15
OTM9,Staging,Prairie,Exposed,2020-07-14T16:00:00Z,58,196,16
OTM9,Staging,Prairie,Exposed,2020-07-14T17:00:00Z,44,196,17
OTM9,Staging,Prairie,Exposed,2020-07-14T18:00:00Z,35.5,196,18
OTM9,Staging,Prairie,Exposed,2020-07-14T19:00:00Z,25.5,196,19
OTM9,Staging,Prairie,Exposed,2020-07-14T20:00:00Z,22,196,20
OTM9,Staging,Prairie,Exposed,2020-07-14T21:00:00Z,16.5,196,21
OTM9,Staging,Prairie,Exposed,2020-07-14T22:00:00Z,15,196,22
OTM9,Staging,Prairie,Exposed,2020-07-14T23:00:00Z,14,196,23
OTM9,Staging,Prairie,Exposed,2020-07-15T00:00:00Z,10.5,197,0
OTM9,Staging,Prairie,Exposed,2020-07-15T01:00:00Z,8.5,197,1
OTM9,Staging,Prairie,Exposed,2020-07-15T02:00:00Z,7,197,2
OTM9,Staging,Prairie,Exposed,2020-07-15T03:00:00Z,6,197,3
OTM9,Staging,Prairie,Exposed,2020-07-15T04:00:00Z,5,197,4
OTM9,Staging,Prairie,Exposed,2020-07-15T05:00:00Z,4.5,197,5
OTM9,Staging,Prairie,Exposed,2020-07-15T06:00:00Z,4,197,6
OTM9,Staging,Prairie,Exposed,2020-07-15T07:00:00Z,4.5,197,7
OTM9,Staging,Prairie,Exposed,2020-07-15T08:00:00Z,7.5,197,8
OTM9,Staging,Prairie,Exposed,2020-07-15T09:00:00Z,18.5,197,9
OTM9,Staging,Prairie,Exposed,2020-07-15T10:00:00Z,30.5,197,10
OTM9,Staging,Prairie,Exposed,2020-07-15T11:00:00Z,44.5,197,11
OTM9,Staging,Prairie,Exposed,2020-07-15T12:00:00Z,55.5,197,12
OTM9,Staging,Prairie,Exposed,2020-07-15T13:00:00Z,64,197,13
OTM9,Staging,Prairie,Exposed,2020-07-15T14:00:00Z,67,197,14
OTM9,Staging,Prairie,Exposed,2020-07-15T15:00:00Z,63.5,197,15
OTM9,Staging,Prairie,Exposed,2020-07-15T16:00:00Z,61.5,197,16
OTM9,Staging,Prairie,Exposed,2020-07-15T17:00:00Z,52,197,17
OTM9,Staging,Prairie,Exposed,2020-07-15T18:00:00Z,38,197,18
OTM9,Staging,Prairie,Exposed,2020-07-15T19:00:00Z,30,197,19
OTM9,Staging,Prairie,Exposed,2020-07-15T20:00:00Z,23.5,197,20
OTM9,Staging,Prairie,Exposed,2020-07-15T21:00:00Z,15.5,197,21
OTM9,Staging,Prairie,Exposed,2020-07-15T22:00:00Z,14.5,197,22
OTM9,Staging,Prairie,Exposed,2020-07-15T23:00:00Z,11.5,197,23
OTM9,Staging,Prairie,Exposed,2020-07-16T00:00:00Z,10,198,0
OTM9,Staging,Prairie,Exposed,2020-07-16T01:00:00Z,8.5,198,1
OTM9,Staging,Prairie,Exposed,2020-07-16T02:00:00Z,8,198,2
OTM9,Staging,Prairie,Exposed,2020-07-16T03:00:00Z,7,198,3
OTM9,Staging,Prairie,Exposed,2020-07-16T04:00:00Z,6,198,4
OTM9,Staging,Prairie,Exposed,2020-07-16T05:00:00Z,5,198,5
OTM9,Staging,Prairie,Exposed,2020-07-16T06:00:00Z,5,198,6
OTM9,Staging,Prairie,Exposed,2020-07-16T07:00:00Z,6,198,7
OTM9,Staging,Prairie,Exposed,2020-07-16T08:00:00Z,9.5,198,8
OTM9,Staging,Prairie,Exposed,2020-07-16T09:00:00Z,22.5,198,9
OTM9,Staging,Prairie,Exposed,2020-07-16T10:00:00Z,37,198,10
OTM9,Staging,Prairie,Exposed,2020-07-16T11:00:00Z,46.5,198,11
OTM9,Staging,Prairie,Exposed,2020-07-16T12:00:00Z,57,198,12
OTM9,Staging,Prairie,Exposed,2020-07-16T13:00:00Z,64,198,13
OTM9,Staging,Prairie,Exposed,2020-07-16T14:00:00Z,60,198,14
OTM9,Staging,Prairie,Exposed,2020-07-16T15:00:00Z,50.5,198,15
OTM9,Staging,Prairie,Exposed,2020-07-16T16:00:00Z,65.5,198,16
OTM9,Staging,Prairie,Exposed,2020-07-16T17:00:00Z,38.5,198,17
OTM9,Staging,Prairie,Exposed,2020-07-16T18:00:00Z,24,198,18
OTM9,Staging,Prairie,Exposed,2020-07-16T19:00:00Z,24,198,19
OTM9,Staging,Prairie,Exposed,2020-07-16T20:00:00Z,21,198,20
OTM9,Staging,Prairie,Exposed,2020-07-16T21:00:00Z,17.5,198,21
OTM9,Staging,Prairie,Exposed,2020-07-16T22:00:00Z,15,198,22
OTM9,Staging,Prairie,Exposed,2020-07-16T23:00:00Z,12.5,198,23
OTM9,Staging,Prairie,Exposed,2020-07-17T00:00:00Z,14,199,0
OTM9,Staging,Prairie,Exposed,2020-07-17T01:00:00Z,11.5,199,1
OTM9,Staging,Prairie,Exposed,2020-07-17T02:00:00Z,12.5,199,2
OTM9,Staging,Prairie,Exposed,2020-07-17T03:00:00Z,10.5,199,3
OTM9,Staging,Prairie,Exposed,2020-07-17T04:00:00Z,7.5,199,4
OTM9,Staging,Prairie,Exposed,2020-07-17T05:00:00Z,7,199,5
OTM9,Staging,Prairie,Exposed,2020-07-17T06:00:00Z,6.5,199,6
OTM9,Staging,Prairie,Exposed,2020-07-17T07:00:00Z,7.5,199,7
OTM9,Staging,Prairie,Exposed,2020-07-17T08:00:00Z,10.5,199,8
