id,type,datetime,day,hour,temp
2,G,2020-07-17T15:00:00Z,199,15,32.119
2,G,2020-07-17T16:00:00Z,199,16,32.618
2,G,2020-07-17T17:00:00Z,199,17,30.621
2,G,2020-07-17T18:00:00Z,199,18,30.122
2,G,2020-07-17T19:00:00Z,199,19,30.122
2,G,2020-07-17T20:00:00Z,199,20,30.621
2,G,2020-07-17T21:00:00Z,199,21,30.122
2,G,2020-07-17T22:00:00Z,199,22,30.122
2,G,2020-07-17T23:00:00Z,199,23,29.623
2,G,2020-07-18T00:00:00Z,200,0,29.123
2,G,2020-07-18T01:00:00Z,200,1,28.624
2,G,2020-07-18T02:00:00Z,200,2,28.124
2,G,2020-07-18T03:00:00Z,200,3,27.624
2,G,2020-07-18T04:00:00Z,200,4,27.125
2,G,2020-07-18T05:00:00Z,200,5,26.625
2,G,2020-07-18T06:00:00Z,200,6,26.125
2,G,2020-07-18T07:00:00Z,200,7,25.625
2,G,2020-07-18T08:00:00Z,200,8,24.125
2,G,2020-07-18T09:00:00Z,200,9,32.119
2,G,2020-07-18T10:00:00Z,200,10,32.119
2,G,2020-07-18T11:00:00Z,200,11,32.119
2,G,2020-07-18T12:00:00Z,200,12,33.118
2,G,2020-07-18T13:00:00Z,200,13,31.62
2,G,2020-07-18T14:00:00Z,200,14,30.122
2,G,2020-07-18T15:00:00Z,200,15,32.119
2,G,2020-07-18T16:00:00Z,200,16,33.118
2,G,2020-07-18T17:00:00Z,200,17,33.118
2,G,2020-07-18T18:00:00Z,200,18,32.119
2,G,2020-07-18T19:00:00Z,200,19,31.121
2,G,2020-07-18T20:00:00Z,200,20,31.121
2,G,2020-07-18T21:00:00Z,200,21,31.121
2,G,2020-07-18T22:00:00Z,200,22,31.121
2,G,2020-07-18T23:00:00Z,200,23,31.121
2,G,2020-07-19T00:00:00Z,201,0,30.621
2,G,2020-07-19T01:00:00Z,201,1,30.621
2,G,2020-07-19T02:00:00Z,201,2,30.122
2,G,2020-07-19T03:00:00Z,201,3,29.623
2,G,2020-07-19T04:00:00Z,201,4,28.624
2,G,2020-07-19T05:00:00Z,201,5,27.125
2,G,2020-07-19T06:00:00Z,201,6,24.125
2,G,2020-07-19T07:00:00Z,201,7,22.624
2,G,2020-07-19T08:00:00Z,201,8,21.624
2,G,2020-07-19T09:00:00Z,201,9,29.123
2,G,2020-07-19T10:00:00Z,201,10,32.119
2,G,2020-07-19T11:00:00Z,201,11,31.121
2,G,2020-07-19T12:00:00Z,201,12,30.621
2,G,2020-07-19T13:00:00Z,201,13,30.621
2,G,2020-07-19T14:00:00Z,201,14,31.62
2,G,2020-07-19T15:00:00Z,201,15,31.121
2,G,2020-07-19T16:00:00Z,201,16,30.621
2,G,2020-07-19T17:00:00Z,201,17,31.121
2,G,2020-07-19T18:00:00Z,201,18,31.62
2,G,2020-07-19T19:00:00Z,201,19,31.62
2,G,2020-07-19T20:00:00Z,201,20,32.119
2,G,2020-07-19T21:00:00Z,201,21,32.119
2,G,2020-07-19T22:00:00Z,201,22,32.119
2,G,2020-07-19T23:00:00Z,201,23,31.62
2,G,2020-07-20T00:00:00Z,202,0,30.621
2,G,2020-07-20T01:00:00Z,202,1,29.623
2,G,2020-07-20T02:00:00Z,202,2,28.624
2,G,2020-07-20T03:00:00Z,202,3,27.125
2,G,2020-07-20T04:00:00Z,202,4,26.625
2,G,2020-07-20T05:00:00Z,202,5,25.125
2,G,2020-07-20T06:00:00Z,202,6,24.125
2,G,2020-07-20T07:00:00Z,202,7,24.125
2,G,2020-07-20T08:00:00Z,202,8,23.125
2,G,2020-07-20T09:00:00Z,202,9,33.118
2,G,2020-07-20T10:00:00Z,202,10,32.119
2,G,2020-07-20T11:00:00Z,202,11,30.621
2,G,2020-07-20T12:00:00Z,202,12,32.618
2,G,2020-07-20T13:00:00Z,202,13,33.617
2,G,2020-07-20T14:00:00Z,202,14,31.62
2,G,2020-07-20T15:00:00Z,202,15,31.121
2,G,2020-07-20T16:00:00Z,202,16,30.621
2,G,2020-07-20T17:00:00Z,202,17,31.121
2,G,2020-07-20T18:00:00Z,202,18,32.119
2,G,2020-07-20T19:00:00Z,202,19,32.119
2,G,2020-07-20T20:00:00Z,202,20,32.618
2,G,2020-07-20T21:00:00Z,202,21,32.119
2,G,2020-07-20T22:00:00Z,202,22,32.618
2,G,2020-07-20T23:00:00Z,202,23,32.618
2,G,2020-07-21T00:00:00Z,203,0,31.62
2,G,2020-07-21T01:00:00Z,203,1,30.122
2,G,2020-07-21T02:00:00Z,203,2,28.624
2,G,2020-07-21T03:00:00Z,203,3,25.125
2,G,2020-07-21T04:00:00Z,203,4,26.125
2,G,2020-07-21T05:00:00Z,203,5,24.625
2,G,2020-07-21T06:00:00Z,203,6,23.625
2,G,2020-07-21T07:00:00Z,203,7,24.125
2,G,2020-07-21T08:00:00Z,203,8,23.625
2,G,2020-07-21T09:00:00Z,203,9,34.116
2,G,2020-07-21T10:00:00Z,203,10,28.624
2,G,2020-07-21T11:00:00Z,203,11,32.618
2,G,2020-07-21T12:00:00Z,203,12,33.617
2,G,2020-07-21T13:00:00Z,203,13,30.621
2,G,2020-07-21T14:00:00Z,203,14,30.122
2,G,2020-07-21T15:00:00Z,203,15,30.122
2,G,2020-07-21T16:00:00Z,203,16,30.122
2,G,2020-07-21T17:00:00Z,203,17,30.621
2,G,2020-07-21T18:00:00Z,203,18,30.621
2,G,2020-07-21T19:00:00Z,203,19,32.618
2,G,2020-07-21T20:00:00Z,203,20,32.119
2,G,2020-07-21T21:00:00Z,203,21,32.119
2,G,2020-07-21T22:00:00Z,203,22,31.62
2,G,2020-07-21T23:00:00Z,203,23,31.121
2,G,2020-07-22T00:00:00Z,204,0,31.121
2,G,2020-07-22T01:00:00Z,204,1,30.621
2,G,2020-07-22T02:00:00Z,204,2,30.122
2,G,2020-07-22T03:00:00Z,204,3,29.123
2,G,2020-07-22T04:00:00Z,204,4,28.624
2,G,2020-07-22T05:00:00Z,204,5,28.624
2,G,2020-07-22T06:00:00Z,204,6,27.624
2,G,2020-07-22T07:00:00Z,204,7,27.125
2,G,2020-07-22T08:00:00Z,204,8,26.625
2,G,2020-07-22T09:00:00Z,204,9,28.624
2,G,2020-07-22T10:00:00Z,204,10,30.621
2,G,2020-07-22T11:00:00Z,204,11,28.124
2,G,2020-07-22T12:00:00Z,204,12,29.123
2,G,2020-07-22T13:00:00Z,204,13,33.617
2,G,2020-07-22T14:00:00Z,204,14,31.62
2,G,2020-07-22T15:00:00Z,204,15,32.618
2,G,2020-07-22T16:00:00Z,204,16,32.119
2,G,2020-07-22T17:00:00Z,204,17,30.122
2,G,2020-07-22T18:00:00Z,204,18,23.125
2,G,2020-07-22T19:00:00Z,204,19,21.123
2,G,2020-07-22T20:00:00Z,204,20,23.125
2,G,2020-07-22T21:00:00Z,204,21,16.116
2,G,2020-07-22T22:00:00Z,204,22,18.12
2,G,2020-07-22T23:00:00Z,204,23,19.121
2,G,2020-07-23T00:00:00Z,205,0,19.622
2,G,2020-07-23T01:00:00Z,205,1,20.122
2,G,2020-07-23T02:00:00Z,205,2,20.122
2,G,2020-07-23T03:00:00Z,205,3,20.623
2,G,2020-07-23T04:00:00Z,205,4,20.623
2,G,2020-07-23T05:00:00Z,205,5,20.623
2,G,2020-07-23T06:00:00Z,205,6,20.122
2,G,2020-07-23T07:00:00Z,205,7,20.122
2,G,2020-07-23T08:00:00Z,205,8,19.622
2,G,2020-07-23T09:00:00Z,205,9,30.621
2,G,2020-07-23T10:00:00Z,205,10,34.116
2,G,2020-07-23T11:00:00Z,205,11,33.617
2,G,2020-07-23T12:00:00Z,205,12,33.118
2,G,2020-07-23T13:00:00Z,205,13,32.618
2,G,2020-07-23T14:00:00Z,205,14,31.62
2,G,2020-07-23T15:00:00Z,205,15,19.622
2,G,2020-07-23T16:00:00Z,205,16,32.119
2,G,2020-07-23T17:00:00Z,205,17,34.116
2,G,2020-07-23T18:00:00Z,205,18,29.123
2,G,2020-07-23T19:00:00Z,205,19,28.624
2,G,2020-07-23T20:00:00Z,205,20,27.624
2,G,2020-07-23T21:00:00Z,205,21,27.125
2,G,2020-07-23T22:00:00Z,205,22,26.625
2,G,2020-07-23T23:00:00Z,205,23,26.125
2,G,2020-07-24T00:00:00Z,206,0,25.125
2,G,2020-07-24T01:00:00Z,206,1,25.125
2,G,2020-07-24T02:00:00Z,206,2,25.125
2,G,2020-07-24T03:00:00Z,206,3,25.125
2,G,2020-07-24T04:00:00Z,206,4,24.625
2,G,2020-07-24T05:00:00Z,206,5,24.125
2,G,2020-07-24T06:00:00Z,206,6,24.125
2,G,2020-07-24T07:00:00Z,206,7,23.625
2,G,2020-07-24T08:00:00Z,206,8,18.12
2,G,2020-07-24T09:00:00Z,206,9,17.118
2,G,2020-07-24T10:00:00Z,206,10,17.118
2,G,2020-07-24T11:00:00Z,206,11,20.122
2,G,2020-07-24T12:00:00Z,206,12,23.625
2,G,2020-07-24T13:00:00Z,206,13,33.617
2,G,2020-07-24T14:00:00Z,206,14,34.615
2,G,2020-07-24T15:00:00Z,206,15,34.116
2,G,2020-07-24T16:00:00Z,206,16,32.119
2,G,2020-07-24T17:00:00Z,206,17,32.119
2,G,2020-07-24T18:00:00Z,206,18,31.121
2,G,2020-07-24T19:00:00Z,206,19,29.123
2,G,2020-07-24T20:00:00Z,206,20,28.624
2,G,2020-07-24T21:00:00Z,206,21,28.124
2,G,2020-07-24T22:00:00Z,206,22,27.624
2,G,2020-07-24T23:00:00Z,206,23,27.125
2,G,2020-07-25T00:00:00Z,207,0,27.125
2,G,2020-07-25T01:00:00Z,207,1,26.625
2,G,2020-07-25T02:00:00Z,207,2,26.125
2,G,2020-07-25T03:00:00Z,207,3,25.625
2,G,2020-07-25T04:00:00Z,207,4,25.125
2,G,2020-07-25T05:00:00Z,207,5,24.625
2,G,2020-07-25T06:00:00Z,207,6,24.125
2,G,2020-07-25T07:00:00Z,207,7,23.625
2,G,2020-07-25T08:00:00Z,207,8,23.125
2,G,2020-07-25T09:00:00Z,207,9,22.124
2,G,2020-07-25T10:00:00Z,207,10,25.125
2,G,2020-07-25T11:00:00Z,207,11,25.625
2,G,2020-07-25T12:00:00Z,207,12,24.125
2,G,2020-07-25T13:00:00Z,207,13,27.125
2,G,2020-07-25T14:00:00Z,207,14,28.624
2,G,2020-07-25T15:00:00Z,207,15,29.623
2,G,2020-07-25T16:00:00Z,207,16,31.121
2,G,2020-07-25T17:00:00Z,207,17,28.124
2,G,2020-07-25T18:00:00Z,207,18,26.125
2,G,2020-07-25T19:00:00Z,207,19,25.625
2,G,2020-07-25T20:00:00Z,207,20,25.125
2,G,2020-07-25T21:00:00Z,207,21,25.125
2,G,2020-07-25T22:00:00Z,207,22,24.125
2,G,2020-07-25T23:00:00Z,207,23,23.125
2,G,2020-07-26T00:00:00Z,208,0,22.124
2,G,2020-07-26T01:00:00Z,208,1,21.624
2,G,2020-07-26T02:00:00Z,208,2,21.624
2,G,2020-07-26T03:00:00Z,208,3,20.623
2,G,2020-07-26T04:00:00Z,208,4,20.122
2,G,2020-07-26T05:00:00Z,208,5,19.622
2,G,2020-07-26T06:00:00Z,208,6,19.121
2,G,2020-07-26T07:00:00Z,208,7,19.121
2,G,2020-07-26T08:00:00Z,208,8,18.62
2,G,2020-07-26T09:00:00Z,208,9,33.118
2,G,2020-07-26T10:00:00Z,208,10,35.113
2,G,2020-07-26T11:00:00Z,208,11,33.118
2,G,2020-07-26T12:00:00Z,208,12,33.617
2,G,2020-07-26T13:00:00Z,208,13,34.116
2,G,2020-07-26T14:00:00Z,208,14,32.119
2,G,2020-07-26T15:00:00Z,208,15,32.618
2,G,2020-07-26T16:00:00Z,208,16,33.617
2,G,2020-07-26T17:00:00Z,208,17,32.119
2,G,2020-07-26T18:00:00Z,208,18,33.617
2,G,2020-07-26T19:00:00Z,208,19,31.62
2,G,2020-07-26T20:00:00Z,208,20,30.621
2,G,2020-07-26T21:00:00Z,208,21,30.621
2,G,2020-07-26T22:00:00Z,208,22,30.621
2,G,2020-07-26T23:00:00Z,208,23,30.621
2,G,2020-07-27T00:00:00Z,209,0,30.122
2,G,2020-07-27T01:00:00Z,209,1,29.623
2,G,2020-07-27T02:00:00Z,209,2,29.623
2,G,2020-07-27T03:00:00Z,209,3,29.123
2,G,2020-07-27T04:00:00Z,209,4,28.624
2,G,2020-07-27T05:00:00Z,209,5,28.124
2,G,2020-07-27T06:00:00Z,209,6,27.624
2,G,2020-07-27T07:00:00Z,209,7,27.125
2,G,2020-07-27T08:00:00Z,209,8,26.625
2,G,2020-07-27T09:00:00Z,209,9,30.621
2,G,2020-07-27T10:00:00Z,209,10,32.119
2,G,2020-07-27T11:00:00Z,209,11,32.618
2,G,2020-07-27T12:00:00Z,209,12,30.621
2,G,2020-07-27T13:00:00Z,209,13,32.119
2,G,2020-07-27T14:00:00Z,209,14,33.118
2,G,2020-07-27T15:00:00Z,209,15,32.119
2,G,2020-07-27T16:00:00Z,209,16,33.617
2,G,2020-07-27T17:00:00Z,209,17,33.617
2,G,2020-07-27T18:00:00Z,209,18,31.62
2,G,2020-07-27T19:00:00Z,209,19,31.62
2,G,2020-07-27T20:00:00Z,209,20,32.119
2,G,2020-07-27T21:00:00Z,209,21,32.119
2,G,2020-07-27T22:00:00Z,209,22,32.119
2,G,2020-07-27T23:00:00Z,209,23,32.119
2,G,2020-07-28T00:00:00Z,210,0,32.119
2,G,2020-07-28T01:00:00Z,210,1,30.621
2,G,2020-07-28T02:00:00Z,210,2,30.122
2,G,2020-07-28T03:00:00Z,210,3,30.122
2,G,2020-07-28T04:00:00Z,210,4,29.123
2,G,2020-07-28T05:00:00Z,210,5,28.624
2,G,2020-07-28T06:00:00Z,210,6,28.124
2,G,2020-07-28T07:00:00Z,210,7,27.624
2,G,2020-07-28T08:00:00Z,210,8,26.625
2,G,2020-07-28T09:00:00Z,210,9,26.125
2,G,2020-07-28T10:00:00Z,210,10,25.125
2,G,2020-07-28T11:00:00Z,210,11,19.121
2,G,2020-07-28T12:00:00Z,210,12,18.62
2,G,2020-07-28T13:00:00Z,210,13,30.621
2,G,2020-07-28T14:00:00Z,210,14,29.123
2,G,2020-07-28T15:00:00Z,210,15,30.621
2,G,2020-07-28T16:00:00Z,210,16,30.122
2,G,2020-07-28T17:00:00Z,210,17,19.121
2,G,2020-07-28T18:00:00Z,210,18,23.125
2,G,2020-07-28T19:00:00Z,210,19,24.125
2,G,2020-07-28T20:00:00Z,210,20,24.625
2,G,2020-07-28T21:00:00Z,210,21,25.125
2,G,2020-07-28T22:00:00Z,210,22,25.125
2,G,2020-07-28T23:00:00Z,210,23,25.125
2,G,2020-07-29T00:00:00Z,211,0,24.625
2,G,2020-07-29T01:00:00Z,211,1,24.625
2,G,2020-07-29T02:00:00Z,211,2,24.625
2,G,2020-07-29T03:00:00Z,211,3,24.125
2,G,2020-07-29T04:00:00Z,211,4,23.625
2,G,2020-07-29T05:00:00Z,211,5,23.625
2,G,2020-07-29T06:00:00Z,211,6,23.125
2,G,2020-07-29T07:00:00Z,211,7,22.624
2,G,2020-07-29T08:00:00Z,211,8,22.124
2,G,2020-07-29T09:00:00Z,211,9,29.123
2,G,2020-07-29T10:00:00Z,211,10,34.116
2,G,2020-07-29T11:00:00Z,211,11,32.618
2,G,2020-07-29T12:00:00Z,211,12,33.118
2,G,2020-07-29T13:00:00Z,211,13,33.118
2,G,2020-07-29T14:00:00Z,211,14,33.617
2,G,2020-07-29T15:00:00Z,211,15,34.116
2,G,2020-07-29T16:00:00Z,211,16,33.617
2,G,2020-07-29T17:00:00Z,211,17,33.617
2,G,2020-07-29T18:00:00Z,211,18,31.62
2,G,2020-07-29T19:00:00Z,211,19,31.121
2,G,2020-07-29T20:00:00Z,211,20,31.62
2,G,2020-07-29T21:00:00Z,211,21,31.62
2,G,2020-07-29T22:00:00Z,211,22,31.62
2,G,2020-07-29T23:00:00Z,211,23,31.121
2,G,2020-07-30T00:00:00Z,212,0,30.621
2,G,2020-07-30T01:00:00Z,212,1,30.122
2,G,2020-07-30T02:00:00Z,212,2,29.123
2,G,2020-07-30T03:00:00Z,212,3,28.624
2,G,2020-07-30T04:00:00Z,212,4,27.624
2,G,2020-07-30T05:00:00Z,212,5,25.125
2,G,2020-07-30T06:00:00Z,212,6,23.125
2,G,2020-07-30T07:00:00Z,212,7,22.624
2,G,2020-07-30T08:00:00Z,212,8,22.624
2,G,2020-07-30T09:00:00Z,212,9,28.624
2,G,2020-07-30T10:00:00Z,212,10,31.121
2,G,2020-07-30T11:00:00Z,212,11,32.618
2,G,2020-07-30T12:00:00Z,212,12,29.623
2,G,2020-07-30T13:00:00Z,212,13,33.118
2,G,2020-07-30T14:00:00Z,212,14,32.618
2,G,2020-07-30T15:00:00Z,212,15,30.621
2,G,2020-07-30T16:00:00Z,212,16,33.118
2,G,2020-07-30T17:00:00Z,212,17,32.618
2,G,2020-07-30T18:00:00Z,212,18,31.62
2,G,2020-07-30T19:00:00Z,212,19,32.618
2,G,2020-07-30T20:00:00Z,212,20,32.618
2,G,2020-07-30T21:00:00Z,212,21,32.119
2,G,2020-07-30T22:00:00Z,212,22,31.62
2,G,2020-07-30T23:00:00Z,212,23,29.623
2,G,2020-07-31T00:00:00Z,213,0,27.125
2,G,2020-07-31T01:00:00Z,213,1,26.125
2,G,2020-07-31T02:00:00Z,213,2,27.624
2,G,2020-07-31T03:00:00Z,213,3,29.123
2,G,2020-07-31T04:00:00Z,213,4,29.123
2,G,2020-07-31T05:00:00Z,213,5,28.624
2,G,2020-07-31T06:00:00Z,213,6,28.124
2,G,2020-07-31T07:00:00Z,213,7,27.624
2,G,2020-07-31T08:00:00Z,213,8,27.125
2,G,2020-07-31T09:00:00Z,213,9,28.124
2,G,2020-07-31T10:00:00Z,213,10,30.621
2,G,2020-07-31T11:00:00Z,213,11,32.119
2,G,2020-07-31T12:00:00Z,213,12,32.618
2,G,2020-07-31T13:00:00Z,213,13,31.121
2,G,2020-07-31T14:00:00Z,213,14,30.621
2,G,2020-07-31T15:00:00Z,213,15,34.116
2,G,2020-07-31T16:00:00Z,213,16,31.62
2,G,2020-07-31T17:00:00Z,213,17,31.121
2,G,2020-07-31T18:00:00Z,213,18,33.118
2,G,2020-07-31T19:00:00Z,213,19,33.617
2,G,2020-07-31T20:00:00Z,213,20,32.618
2,G,2020-07-31T21:00:00Z,213,21,31.62
2,G,2020-07-31T22:00:00Z,213,22,31.121
2,G,2020-07-31T23:00:00Z,213,23,30.621
2,G,2020-08-01T00:00:00Z,214,0,29.623
2,G,2020-08-01T01:00:00Z,214,1,29.123
2,G,2020-08-01T02:00:00Z,214,2,29.123
2,G,2020-08-01T03:00:00Z,214,3,28.624
2,G,2020-08-01T04:00:00Z,214,4,27.624
2,G,2020-08-01T05:00:00Z,214,5,27.125
2,G,2020-08-01T06:00:00Z,214,6,26.625
2,G,2020-08-01T07:00:00Z,214,7,26.125
2,G,2020-08-01T08:00:00Z,214,8,26.125
2,G,2020-08-01T09:00:00Z,214,9,30.621
2,G,2020-08-01T10:00:00Z,214,10,27.624
2,G,2020-08-01T11:00:00Z,214,11,28.624
2,G,2020-08-01T12:00:00Z,214,12,30.621
2,G,2020-08-01T13:00:00Z,214,13,33.617
2,G,2020-08-01T14:00:00Z,214,14,31.121
2,G,2020-08-01T15:00:00Z,214,15,33.118
2,G,2020-08-01T16:00:00Z,214,16,32.119
2,G,2020-08-01T17:00:00Z,214,17,31.62
2,G,2020-08-01T18:00:00Z,214,18,32.119
2,G,2020-08-01T19:00:00Z,214,19,31.121
2,G,2020-08-01T20:00:00Z,214,20,31.62
2,G,2020-08-01T21:00:00Z,214,21,32.119
2,G,2020-08-01T22:00:00Z,214,22,31.62
2,G,2020-08-01T23:00:00Z,214,23,31.121
2,G,2020-08-02T00:00:00Z,215,0,31.121
2,G,2020-08-02T01:00:00Z,215,1,30.122
2,G,2020-08-02T02:00:00Z,215,2,30.122
2,G,2020-08-02T03:00:00Z,215,3,29.123
2,G,2020-08-02T04:00:00Z,215,4,28.624
2,G,2020-08-02T05:00:00Z,215,5,28.124
2,G,2020-08-02T06:00:00Z,215,6,27.624
2,G,2020-08-02T07:00:00Z,215,7,27.125
2,G,2020-08-02T08:00:00Z,215,8,26.125
2,G,2020-08-02T09:00:00Z,215,9,31.62
2,G,2020-08-02T10:00:00Z,215,10,30.621
2,G,2020-08-02T11:00:00Z,215,11,29.623
2,G,2020-08-02T12:00:00Z,215,12,29.623
2,G,2020-08-02T13:00:00Z,215,13,34.116
2,G,2020-08-02T14:00:00Z,215,14,31.121
2,G,2020-08-02T15:00:00Z,215,15,32.119
2,G,2020-08-02T16:00:00Z,215,16,32.618
2,G,2020-08-02T17:00:00Z,215,17,31.62
2,G,2020-08-02T18:00:00Z,215,18,32.119
2,G,2020-08-02T19:00:00Z,215,19,31.121
2,G,2020-08-02T20:00:00Z,215,20,32.119
2,G,2020-08-02T21:00:00Z,215,21,32.119
2,G,2020-08-02T22:00:00Z,215,22,32.618
2,G,2020-08-02T23:00:00Z,215,23,31.62
2,G,2020-08-03T00:00:00Z,216,0,30.621
2,G,2020-08-03T01:00:00Z,216,1,29.623
2,G,2020-08-03T02:00:00Z,216,2,28.624
2,G,2020-08-03T03:00:00Z,216,3,28.624
2,G,2020-08-03T04:00:00Z,216,4,28.124
2,G,2020-08-03T05:00:00Z,216,5,28.124
2,G,2020-08-03T06:00:00Z,216,6,27.125
2,G,2020-08-03T07:00:00Z,216,7,27.125
2,G,2020-08-03T08:00:00Z,216,8,26.625
2,G,2020-08-03T09:00:00Z,216,9,29.123
2,G,2020-08-03T10:00:00Z,216,10,29.123
2,G,2020-08-03T11:00:00Z,216,11,32.119
2,G,2020-08-03T12:00:00Z,216,12,32.119
2,G,2020-08-03T13:00:00Z,216,13,33.118
2,G,2020-08-03T14:00:00Z,216,14,32.618
2,G,2020-08-03T15:00:00Z,216,15,32.618
2,G,2020-08-03T16:00:00Z,216,16,32.119
2,G,2020-08-03T17:00:00Z,216,17,31.121
2,G,2020-08-03T18:00:00Z,216,18,30.621
2,G,2020-08-03T19:00:00Z,216,19,30.122
2,G,2020-08-03T20:00:00Z,216,20,31.62
2,G,2020-08-03T21:00:00Z,216,21,31.62
2,G,2020-08-03T22:00:00Z,216,22,32.119
2,G,2020-08-03T23:00:00Z,216,23,31.62
2,G,2020-08-04T00:00:00Z,217,0,31.121
2,G,2020-08-04T01:00:00Z,217,1,30.621
2,G,2020-08-04T02:00:00Z,217,2,29.123
2,G,2020-08-04T03:00:00Z,217,3,28.124
2,G,2020-08-04T04:00:00Z,217,4,27.624
2,G,2020-08-04T05:00:00Z,217,5,28.124
2,G,2020-08-04T06:00:00Z,217,6,28.624
2,G,2020-08-04T07:00:00Z,217,7,28.124
2,G,2020-08-04T08:00:00Z,217,8,27.125
2,G,2020-08-04T09:00:00Z,217,9,29.623
2,G,2020-08-04T10:00:00Z,217,10,30.621
2,G,2020-08-04T11:00:00Z,217,11,32.119
2,G,2020-08-04T12:00:00Z,217,12,32.119
2,G,2020-08-04T13:00:00Z,217,13,31.62
2,G,2020-08-04T14:00:00Z,217,14,33.118
2,G,2020-08-04T15:00:00Z,217,15,32.618
2,G,2020-08-04T16:00:00Z,217,16,32.119
2,G,2020-08-04T17:00:00Z,217,17,32.119
2,G,2020-08-04T18:00:00Z,217,18,31.121
2,G,2020-08-04T19:00:00Z,217,19,30.621
2,G,2020-08-04T20:00:00Z,217,20,31.62
2,G,2020-08-04T21:00:00Z,217,21,32.119
2,G,2020-08-04T22:00:00Z,217,22,32.119
2,G,2020-08-04T23:00:00Z,217,23,31.121
2,G,2020-08-05T00:00:00Z,218,0,30.621
2,G,2020-08-05T01:00:00Z,218,1,30.621
2,G,2020-08-05T02:00:00Z,218,2,30.122
2,G,2020-08-05T03:00:00Z,218,3,28.624
2,G,2020-08-05T04:00:00Z,218,4,28.124
2,G,2020-08-05T05:00:00Z,218,5,28.124
2,G,2020-08-05T06:00:00Z,218,6,27.624
2,G,2020-08-05T07:00:00Z,218,7,26.625
2,G,2020-08-05T08:00:00Z,218,8,26.125
2,G,2020-08-05T09:00:00Z,218,9,29.123
2,G,2020-08-05T10:00:00Z,218,10,32.119
2,G,2020-08-05T11:00:00Z,218,11,32.119
2,G,2020-08-05T12:00:00Z,218,12,31.62
2,G,2020-08-05T13:00:00Z,218,13,30.621
2,G,2020-08-05T14:00:00Z,218,14,31.121
2,G,2020-08-05T15:00:00Z,218,15,31.62
2,G,2020-08-05T16:00:00Z,218,16,32.119
2,G,2020-08-05T17:00:00Z,218,17,31.62
2,G,2020-08-05T18:00:00Z,218,18,31.121
2,G,2020-08-05T19:00:00Z,218,19,31.121
2,G,2020-08-05T20:00:00Z,218,20,32.618
2,G,2020-08-05T21:00:00Z,218,21,32.119
2,G,2020-08-05T22:00:00Z,218,22,29.123
2,G,2020-08-05T23:00:00Z,218,23,27.125
2,G,2020-08-06T00:00:00Z,219,0,30.621
2,G,2020-08-06T01:00:00Z,219,1,31.121
2,G,2020-08-06T02:00:00Z,219,2,30.621
2,G,2020-08-06T03:00:00Z,219,3,30.122
2,G,2020-08-06T04:00:00Z,219,4,29.623
2,G,2020-08-06T05:00:00Z,219,5,28.624
2,G,2020-08-06T06:00:00Z,219,6,27.624
2,G,2020-08-06T07:00:00Z,219,7,27.125
2,G,2020-08-06T08:00:00Z,219,8,27.125
2,G,2020-08-06T09:00:00Z,219,9,27.125
2,G,2020-08-06T10:00:00Z,219,10,30.122
2,G,2020-08-06T11:00:00Z,219,11,30.122
2,G,2020-08-06T12:00:00Z,219,12,31.121
2,G,2020-08-06T13:00:00Z,219,13,30.621
2,G,2020-08-06T14:00:00Z,219,14,29.123
2,G,2020-08-06T15:00:00Z,219,15,29.123
2,G,2020-08-06T16:00:00Z,219,16,32.119
2,G,2020-08-06T17:00:00Z,219,17,32.618
2,G,2020-08-06T18:00:00Z,219,18,30.621
2,G,2020-08-06T19:00:00Z,219,19,29.623
2,G,2020-08-06T20:00:00Z,219,20,31.62
2,G,2020-08-06T21:00:00Z,219,21,31.62
2,G,2020-08-06T22:00:00Z,219,22,31.121
2,G,2020-08-06T23:00:00Z,219,23,31.121
2,G,2020-08-07T00:00:00Z,220,0,30.621
2,G,2020-08-07T01:00:00Z,220,1,30.621
2,G,2020-08-07T02:00:00Z,220,2,30.122
2,G,2020-08-07T03:00:00Z,220,3,28.624
2,G,2020-08-07T04:00:00Z,220,4,28.124
2,G,2020-08-07T05:00:00Z,220,5,27.125
2,G,2020-08-07T06:00:00Z,220,6,26.625
2,G,2020-08-07T07:00:00Z,220,7,24.125
2,G,2020-08-07T08:00:00Z,220,8,23.625
2,G,2020-08-07T09:00:00Z,220,9,30.621
2,G,2020-08-07T10:00:00Z,220,10,30.621
2,G,2020-08-07T11:00:00Z,220,11,29.623
2,G,2020-08-07T12:00:00Z,220,12,31.121
2,G,2020-08-07T13:00:00Z,220,13,31.121
2,G,2020-08-07T14:00:00Z,220,14,30.122
2,G,2020-08-07T15:00:00Z,220,15,29.623
2,G,2020-08-07T16:00:00Z,220,16,30.122
2,G,2020-08-07T17:00:00Z,220,17,31.62
2,G,2020-08-07T18:00:00Z,220,18,31.62
2,G,2020-08-07T19:00:00Z,220,19,32.119
2,G,2020-08-07T20:00:00Z,220,20,32.119
2,G,2020-08-07T21:00:00Z,220,21,32.119
2,G,2020-08-07T22:00:00Z,220,22,32.119
2,G,2020-08-07T23:00:00Z,220,23,32.119
2,G,2020-08-08T00:00:00Z,221,0,31.62
2,G,2020-08-08T01:00:00Z,221,1,30.621
2,G,2020-08-08T02:00:00Z,221,2,30.122
2,G,2020-08-08T03:00:00Z,221,3,30.122
