snakeid,mass_g,date,time,temp,location
NG10,378.1,6/17/2020,14:59,22.664,field
NG10,378.1,6/17/2020,15:59,25.166,field
NG10,378.1,6/17/2020,16:59,27.666,field
NG10,378.1,6/17/2020,17:59,30.163,field
NG10,378.1,6/17/2020,18:59,30.663,field
NG10,378.1,6/17/2020,19:59,29.664,field
NG10,378.1,6/17/2020,20:59,28.165,field
NG10,378.1,6/17/2020,21:59,26.666,field
NG10,378.1,6/17/2020,22:59,25.166,field
NG10,378.1,6/17/2020,23:59,23.665,field
NG10,378.1,6/18/2020,0:59,22.164,field
NG10,378.1,6/18/2020,1:59,20.662,field
NG10,378.1,6/18/2020,2:59,19.159,field
NG10,378.1,6/18/2020,3:59,18.157,field
NG10,378.1,6/18/2020,4:59,17.155,field
NG10,378.1,6/18/2020,5:59,15.651,field
NG10,378.1,6/18/2020,6:59,14.647,field
NG10,378.1,6/18/2020,7:59,13.644,field
NG10,378.1,6/18/2020,8:59,13.142,field
NG10,378.1,6/18/2020,9:59,12.64,field
NG10,378.1,6/18/2020,10:59,12.138,field
NG10,378.1,6/18/2020,11:59,13.644,field
NG10,378.1,6/18/2020,12:59,16.152,field
NG10,378.1,6/18/2020,13:59,20.161,field
NG10,378.1,6/18/2020,14:59,23.665,field
NG10,378.1,6/18/2020,15:59,28.665,field
NG10,378.1,6/18/2020,16:59,31.661,field
NG10,378.1,6/18/2020,17:59,31.661,field
NG10,378.1,6/18/2020,18:59,32.659,field
NG10,378.1,6/18/2020,19:59,31.661,field
NG10,378.1,6/18/2020,20:59,30.163,field
NG10,378.1,6/18/2020,21:59,28.165,field
NG10,378.1,6/18/2020,22:59,26.666,field
NG10,378.1,6/18/2020,23:59,25.166,field
NG10,378.1,6/19/2020,0:59,23.665,field
NG10,378.1,6/19/2020,1:59,22.164,field
NG10,378.1,6/19/2020,2:59,21.163,field
NG10,378.1,6/19/2020,3:59,20.161,field
NG10,378.1,6/19/2020,4:59,19.159,field
NG10,378.1,6/19/2020,5:59,18.658,field
NG10,378.1,6/19/2020,6:59,17.656,field
NG10,378.1,6/19/2020,7:59,17.155,field
NG10,378.1,6/19/2020,8:59,16.152,field
NG10,378.1,6/19/2020,9:59,15.651,field
NG10,378.1,6/19/2020,10:59,15.651,field
NG10,378.1,6/19/2020,11:59,16.152,field
NG10,378.1,6/19/2020,12:59,18.157,field
NG10,378.1,6/19/2020,13:59,21.163,field
NG10,378.1,6/19/2020,14:59,23.165,field
NG10,378.1,6/19/2020,15:59,25.666,field
NG10,378.1,6/19/2020,16:59,27.666,field
