snakeid,mass_g,date,time,temp,location
G9,606.5,6/13/2020,19:59,24.107,rook
G9,606.5,6/13/2020,20:59,23.607,rook
G9,606.5,6/13/2020,21:59,24.107,rook
G9,606.5,6/13/2020,22:59,23.607,rook
G9,606.5,6/13/2020,23:59,23.607,rook
G9,606.5,6/14/2020,0:59,22.607,rook
G9,606.5,6/14/2020,1:59,22.106,rook
G9,606.5,6/14/2020,2:59,21.606,rook
G9,606.5,6/14/2020,3:59,21.106,rook
G9,606.5,6/14/2020,4:59,20.605,rook
G9,606.5,6/14/2020,5:59,20.605,rook
G9,606.5,6/14/2020,6:59,20.105,rook
G9,606.5,6/14/2020,7:59,19.104,rook
G9,606.5,6/14/2020,8:59,22.607,rook
G9,606.5,6/14/2020,9:59,25.107,rook
G9,606.5,6/14/2020,10:59,30.106,rook
G9,606.5,6/14/2020,11:59,32.603,rook
G9,606.5,6/14/2020,12:59,33.103,rook
G9,606.5,6/14/2020,13:59,31.105,rook
G9,606.5,6/14/2020,14:59,29.606,rook
G9,606.5,6/14/2020,15:59,32.104,rook
G9,606.5,6/14/2020,16:59,30.605,rook
G9,606.5,6/14/2020,17:59,28.607,rook
G9,606.5,6/14/2020,18:59,27.607,rook
G9,606.5,6/14/2020,19:59,27.107,rook
G9,606.5,6/14/2020,20:59,26.607,rook
G9,606.5,6/14/2020,21:59,26.107,rook
G9,606.5,6/14/2020,22:59,25.607,rook
G9,606.5,6/14/2020,23:59,25.107,rook
G9,606.5,6/15/2020,0:59,24.107,rook
G9,606.5,6/15/2020,1:59,23.607,rook
G9,606.5,6/15/2020,2:59,23.107,rook
G9,606.5,6/15/2020,3:59,22.607,rook
G9,606.5,6/15/2020,4:59,22.106,rook
G9,606.5,6/15/2020,5:59,21.606,rook
G9,606.5,6/15/2020,6:59,21.106,rook
G9,606.5,6/15/2020,7:59,20.605,rook
G9,606.5,6/15/2020,8:59,21.106,rook
G9,606.5,6/15/2020,9:59,29.606,rook
G9,606.5,6/15/2020,10:59,33.103,rook
G9,606.5,6/15/2020,11:59,29.606,rook
G9,606.5,6/15/2020,12:59,31.604,rook
G9,606.5,6/15/2020,13:59,31.604,rook
G9,606.5,6/15/2020,14:59,30.605,rook
G9,606.5,6/15/2020,15:59,32.104,rook
G9,606.5,6/15/2020,16:59,30.605,rook
G9,606.5,6/15/2020,17:59,29.606,rook
G9,606.5,6/15/2020,18:59,29.106,rook
G9,606.5,6/15/2020,19:59,27.107,rook
G9,606.5,6/15/2020,20:59,26.607,rook
G9,606.5,6/15/2020,21:59,26.607,rook
G9,606.5,6/15/2020,22:59,26.107,rook
G9,606.5,6/15/2020,23:59,25.607,rook
G9,606.5,6/16/2020,0:59,25.607,rook
G9,606.5,6/16/2020,1:59,25.107,rook
G9,606.5,6/16/2020,2:59,24.607,rook
G9,606.5,6/16/2020,3:59,24.107,rook
G9,606.5,6/16/2020,4:59,23.607,rook
G9,606.5,6/16/2020,5:59,22.607,rook
G9,606.5,6/16/2020,6:59,22.106,rook
G9,606.5,6/16/2020,7:59,21.606,rook
G9,606.5,6/16/2020,8:59,24.107,rook
G9,606.5,6/16/2020,9:59,28.107,rook
G9,606.5,6/16/2020,10:59,32.104,rook
G9,606.5,6/16/2020,11:59,30.106,rook
G9,606.5,6/16/2020,12:59,32.104,rook
G9,606.5,6/16/2020,13:59,30.106,rook
G9,606.5,6/16/2020,14:59,32.104,rook
G9,606.5,6/16/2020,15:59,33.103,rook
G9,606.5,6/16/2020,16:59,30.106,rook
G9,606.5,6/16/2020,17:59,29.106,rook
G9,606.5,6/16/2020,18:59,28.607,rook
G9,606.5,6/16/2020,19:59,28.107,rook
G9,606.5,6/16/2020,20:59,27.607,rook
G9,606.5,6/16/2020,21:59,27.107,rook
G9,606.5,6/16/2020,22:59,26.607,rook
G9,606.5,6/16/2020,23:59,26.607,rook
G9,606.5,6/17/2020,0:59,25.607,rook
G9,606.5,6/17/2020,1:59,25.107,rook
G9,606.5,6/17/2020,2:59,24.607,rook
G9,606.5,6/17/2020,3:59,23.607,rook
G9,606.5,6/17/2020,4:59,23.107,rook
G9,606.5,6/17/2020,5:59,22.106,rook
G9,606.5,6/17/2020,6:59,21.106,rook
G9,606.5,6/17/2020,7:59,20.605,rook
G9,606.5,6/17/2020,8:59,19.604,rook
G9,606.5,6/17/2020,9:59,30.605,rook
G9,606.5,6/17/2020,10:59,33.602,rook
G9,606.5,6/17/2020,11:59,31.105,rook
G9,606.5,6/17/2020,12:59,30.605,rook
G9,606.5,6/17/2020,13:59,32.603,rook
G9,606.5,6/17/2020,14:59,30.605,rook
G9,606.5,6/17/2020,15:59,32.603,rook
G9,606.5,6/17/2020,16:59,32.104,rook
G9,606.5,6/17/2020,17:59,28.107,rook
G9,606.5,6/17/2020,18:59,28.107,rook
G9,606.5,6/17/2020,19:59,28.107,rook
G9,606.5,6/17/2020,20:59,28.107,rook
G9,606.5,6/17/2020,21:59,27.607,rook
G9,606.5,6/17/2020,22:59,27.107,rook
G9,606.5,6/17/2020,23:59,26.107,rook
G9,606.5,6/18/2020,0:59,25.107,rook
G9,606.5,6/18/2020,1:59,24.607,rook
G9,606.5,6/18/2020,2:59,23.607,rook
G9,606.5,6/18/2020,3:59,23.107,rook
G9,606.5,6/18/2020,4:59,22.607,rook
G9,606.5,6/18/2020,5:59,21.606,rook
G9,606.5,6/18/2020,6:59,20.105,rook
G9,606.5,6/18/2020,7:59,19.604,rook
G9,606.5,6/18/2020,8:59,17.602,rook
G9,606.5,6/18/2020,9:59,24.107,rook
G9,606.5,6/18/2020,10:59,33.602,rook
G9,606.5,6/18/2020,11:59,30.605,rook
G9,606.5,6/18/2020,12:59,31.604,rook
G9,606.5,6/18/2020,13:59,31.105,rook
G9,606.5,6/18/2020,14:59,31.105,rook
G9,606.5,6/18/2020,15:59,33.103,rook
G9,606.5,6/18/2020,16:59,33.103,rook
G9,606.5,6/18/2020,17:59,29.106,rook
G9,606.5,6/18/2020,18:59,28.607,rook
G9,606.5,6/18/2020,19:59,28.607,rook
G9,606.5,6/18/2020,20:59,28.607,rook
G9,606.5,6/18/2020,21:59,28.107,rook
G9,606.5,6/18/2020,22:59,27.607,rook
G9,606.5,6/18/2020,23:59,27.107,rook
G9,606.5,6/19/2020,0:59,26.607,rook
G9,606.5,6/19/2020,1:59,25.607,rook
G9,606.5,6/19/2020,2:59,25.107,rook
G9,606.5,6/19/2020,3:59,24.107,rook
G9,606.5,6/19/2020,4:59,23.107,rook
G9,606.5,6/19/2020,5:59,22.106,rook
G9,606.5,6/19/2020,6:59,21.106,rook
G9,606.5,6/19/2020,7:59,20.605,rook
G9,606.5,6/19/2020,8:59,20.605,rook
G9,606.5,6/19/2020,9:59,28.107,rook
G9,606.5,6/19/2020,10:59,32.104,rook
G9,606.5,6/19/2020,11:59,29.106,rook
G9,606.5,6/19/2020,12:59,30.106,rook
G9,606.5,6/19/2020,13:59,32.603,rook
G9,606.5,6/19/2020,14:59,29.606,rook
G9,606.5,6/19/2020,15:59,29.606,rook
G9,606.5,6/19/2020,16:59,34.6,rook
G9,606.5,6/19/2020,17:59,30.106,rook
G9,606.5,6/19/2020,18:59,31.105,rook
G9,606.5,6/19/2020,19:59,30.605,rook
G9,606.5,6/19/2020,20:59,30.106,rook
G9,606.5,6/19/2020,21:59,29.106,rook
G9,606.5,6/19/2020,22:59,28.107,rook
